@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R13,22,68,74,131,220,221,259,261,263,267,276,281,284,295,316,317,318,320,340,341,343,347,389,392,397,443,506,512,520,521,533'

@attribute X13 numeric
@attribute X22 numeric
@attribute X68 numeric
@attribute X74 numeric
@attribute X131 numeric
@attribute X220 numeric
@attribute X221 numeric
@attribute X259 numeric
@attribute X261 numeric
@attribute X263 numeric
@attribute X267 numeric
@attribute X276 numeric
@attribute X281 numeric
@attribute X284 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X341 numeric
@attribute X343 numeric
@attribute X347 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X444 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute X521 numeric
@attribute X522 numeric
@attribute Lable {acc,unacc}

@data
3.494421,4.46401,2.133562,0.311128,2.006173,1.768999,2.752502,1.964497,2.273427,1.826122,2.467747,2.038172,1.17716,3.652893,2.905983,-0.368466,1.828042,-1.145629,3.196615,2.971439,2.051505,2.220372,2.746923,-2.443195,2.65024,0.514349,4.931793,3.789306,-1.066,2.050273,2.237972,unacc
2.953794,4.737805,2.445205,-1.858414,3.753086,2.504359,3.213079,-0.297337,-0.240041,-1.511898,2.213808,1.972992,5.07284,1.651745,3.274614,-6.988775,-0.55718,-8.854047,4.200087,1.158073,0.840085,1.745891,2.788284,-8.042655,3.212663,0.80102,4.70297,3.752431,-2.3052,2.750519,2.763447,unacc
3.42134,4.501636,1.631497,-5.783314,1.799383,2.637483,3.008989,2.090237,1.345858,-0.604246,-0.697161,1.77133,2.410617,3.946051,3.716223,0.502212,-0.657352,-3.036817,3.690104,3.700726,-1.863281,1.915333,3.263846,4.538532,2.957511,0.322385,4.977268,3.038594,5.58,1.768949,1.687854,unacc
3.743759,6.18724,1.655282,4.801552,1.737654,3.712295,0.927975,2.751849,2.720349,2.242158,2.693222,3.743684,1.061975,3.426538,3.835059,2.589287,0.615814,1.157674,10.569878,2.627745,3.388696,3.798335,2.51071,2.370647,2.604637,1.025829,6.292684,3.563819,3.654,2.967159,3.212446,unacc
14.440759,19.757139,11.977435,11.318911,11.685185,11.237951,6.420405,11.232249,13.42723,10.744321,15.354637,11.84097,5.744938,9.779614,9.340812,8.510226,10.920455,23.994971,78.488715,8.175983,16.384018,10.375973,7.435917,25.612402,7.9722,2.53412,21.093936,20.10533,24.6969,11.471053,11.862844,unacc
4.201995,4.511005,1.710499,-0.363327,2.12037,2.21479,1.33257,1.850592,2.595632,0.994186,1.926055,2.182216,0.567778,2.823691,2.516889,1.303294,-0.305357,-1.752762,-8.442708,1.909063,1.382137,2.554444,2.177988,-0.423522,1.872405,0.722895,5.020495,3.549149,-4.3175,2.785748,2.658112,unacc
5.757196,11.76978,6.905048,-1.919467,9.95679,6.530049,3.840183,0.72892,2.37019,-0.803137,-0.652348,6.145402,8.743086,9.963039,8.792817,-0.329096,4.391023,3.003436,14.496528,6.945942,-2.239246,8.398086,6.79497,10.593915,8.797191,1.850128,11.93654,13.025365,12.531,4.00329,4.319787,unacc
7.664507,10.113623,4.747185,2.507255,3.308642,5.738311,1.330071,4.597263,3.351969,1.712683,6.961504,4.783518,2.564938,2.83517,4.971688,-1.998216,2.220795,-5.343131,3.268663,3.111368,5.918355,3.994702,3.85426,-5.347906,3.874886,1.811862,11.197587,9.691424,-8.497,5.120389,5.321632,unacc
10.119074,13.701517,5.52599,4.350554,5.391975,8.04734,2.490748,6.673447,8.235401,3.413332,8.573202,6.333989,2.861235,5.27686,5.781188,1.537027,2.192357,-2.689641,13.723958,5.908191,7.839554,6.511732,6.640296,-4.354865,6.403398,1.913903,14.74559,12.955052,-6.6518,4.4489,4.7625,unacc
13.357878,18.999554,4.987099,15.210347,5.62037,10.469524,3.653575,10.899408,14.921571,10.852082,13.690547,8.479418,2.510988,10.330808,11.843853,11.102652,3.059541,19.891445,75.263021,9.726105,13.793403,8.00957,9.291834,9.058862,7.086257,0.698342,18.932062,9.579653,12.2067,6.952961,7.350632,unacc
6.643227,9.522457,1.224526,-0.824569,1.098765,3.008551,5.273466,1.47855,1.759393,-1.01974,-1.111474,1.916066,3.322593,8.680211,6.777572,0.079168,0.086838,2.363435,18.653646,4.815558,-2.5,4.290657,8.25645,14.081319,3.742028,1.024235,9.916928,2.741128,4.2455,1.991655,1.927849,unacc
3.745652,4.559042,2.60729,-1.783097,2.462963,2.47195,2.795057,2.740754,2.928474,1.743375,2.561014,1.900582,1.309136,3.719697,3.001027,-2.134542,1.730121,-3.012513,-1.71658,3.077906,2.187404,1.961613,3.293491,-3.005274,3.168309,0.637117,5.171522,3.877795,-0.3563,2.554055,2.673878,unacc
7.354777,8.114069,6.372537,0.319173,5.746914,6.930566,1.025677,3.719305,3.493775,1.131152,4.980826,4.281994,2.687901,3.480028,4.557035,-2.014661,4.440785,-0.969836,3.391493,3.045103,4.233025,3.821421,3.892249,2.453021,3.817961,1.335778,9.561155,11.200208,1.9693,4.359149,4.451446,unacc
1.798274,4.885336,3.920013,0.429539,5.808642,2.716389,2.219961,0.740754,1.017316,-0.389941,0.292435,2.981219,3.500123,5.900138,4.16568,-0.595482,3.006269,1.181291,-2.183594,2.142591,0.3451,4.49362,3.061361,1.689151,4.971674,1.338648,5.040161,6.522708,4.2786,2.885766,3.389649,unacc
1.775699,2.037478,1.818822,-1.939481,1.731481,1.178665,0.243575,0.545118,0.771163,0.648999,0.783071,2.418421,1.04642,1.384757,1.068705,0.852556,0.339794,-1.975543,-2.154948,0.603096,1.101755,2.189068,0.736686,-2.158794,0.663893,0.422832,2.516913,1.836198,0.3368,2.273846,2.189519,unacc
3.116281,6.184117,-0.199615,-1.522995,-0.589506,2.688794,2.902318,4.923077,3.552739,2.034884,2.135553,1.32169,1.283333,2.674013,5.278764,5.611855,0.753505,10.726874,8.253472,5.023541,1.37553,1.795956,2.997041,8.681085,2.629364,0.78125,5.981887,1.624219,2.9181,0.149823,0.381723,unacc
7.062871,6.014277,5.305311,-11.471993,4.506173,3.894613,1.016551,1.551036,3.305002,-0.466739,0.941513,2.477147,0.288765,6.099403,4.121302,-2.085184,5.175633,-0.083669,-3.125,2.430813,-1.577064,4.008056,3.510414,6.070893,2.343697,0.940051,7.680725,7.740035,2.5477,4.692315,4.156145,unacc
3.982097,10.304581,0.148761,1.54875,2.595679,2.946832,2.89334,1.099482,2.948393,2.915765,4.169441,6.069086,3.33358,7.821625,4.210634,11.87937,-0.867715,19.073966,55.612847,2.283085,2.569155,6.880839,4.232544,17.96156,3.829812,3.322385,8.48006,1.271406,14.0804,5.049429,5.524067,unacc
2.87171,3.829714,0.739351,15.494065,0.882716,2.215571,3.631007,1.214127,0.60378,0.07788,0.96299,0.449723,2.234321,4.869605,5.570513,-0.530392,-0.337676,-2.370809,1.969618,4.257894,2.633681,1.145653,4.609704,-0.679754,2.969534,0.313776,4.407836,2.449757,-1.8659,0.398151,0.331426,unacc
3.724048,5.229625,3.296303,-2.187043,4.438272,3.330862,0.455626,1.300666,2.475441,0.194835,-0.854637,3.242936,0.784198,6.505051,3.423775,-0.169073,2.273844,-0.755287,-4.262587,2.802715,-2.037375,4.564014,2.398817,-3.545732,3.15249,1.049426,6.024068,5.935747,-0.256,3.008793,3.061335,unacc
9.357594,11.372695,6.702149,6.101513,6.166667,5.789553,1.389894,5.633876,5.359552,2.449838,9.605975,5.538144,3.133827,3.732094,5.224688,4.259465,6.028181,7.631716,45.397569,3.502946,6.079716,5.5133,4.237988,8.010561,3.976694,2.246811,12.773333,12.357014,12.7225,5.247776,5.241439,unacc
11.424031,19.762195,8.887925,-5.373125,12.484568,11.396516,7.582333,5.128328,6.42938,1.431179,2.500743,8.127867,9.934321,17.298209,14.251479,3.444994,7.358929,12.584076,39.001302,10.822014,-0.070843,10.971075,13.020237,8.854239,15.940476,3.307398,19.869455,16.782205,5.5444,6.579338,6.862963,unacc
4.983896,6.873438,2.683055,-1.176006,3.740741,4.651767,3.158984,1.690459,2.20077,1.060032,2.200654,2.557978,6.352469,4.031221,4.169461,1.464138,-1.693206,-8.468357,-1.222222,3.025427,2.16956,1.933337,3.700414,-8.503383,4.281539,1.157526,6.876708,4.928507,-6.3397,2.290581,2.33382,unacc
3.303402,4.158834,2.9962,1.026379,3.429012,3.500462,1.555919,1.369822,1.057379,0.143862,2.012188,2.317895,2.838889,2.209596,2.684829,-1.794447,1.580153,-0.272308,0.81033,1.517791,1.65707,2.230536,2.271243,0.46682,2.272646,0.606824,4.700042,5.215503,-0.8526,2.563111,2.472129,unacc
4.574817,6.35232,2.330128,-4.935776,2.654321,3.386379,2.624196,2.452293,2.549344,1.173202,1.252155,2.48723,2.895926,4.369146,4.286818,3.21981,-0.263169,-0.855614,-0.755208,2.841173,1.481047,2.178525,3.101953,-1.996074,3.339606,1.045918,6.597483,3.612292,-5.0258,2.318039,2.309515,unacc
3.838041,4.907496,0.321167,3.555959,1.203704,2.049115,2.582655,1.501479,1.167949,0.836128,0.210984,1.507064,2.191111,4.243113,4.131739,0.249988,-1.721784,-2.928061,-10.571615,2.61938,0.637153,2.25519,4.275917,-5.250066,2.893263,0.610013,5.510459,2.072917,-10.6262,1.294948,1.100893,unacc
7.023371,10.953302,7.069384,2.151706,6.935185,5.666886,3.835125,8.099482,7.454165,7.847756,7.052542,7.516842,3.312963,8.764692,6.181788,5.692033,6.545864,12.889183,31.602865,4.833396,7.501881,7.917982,4.173077,15.412068,5.294557,1.78986,11.903981,10.154497,22.8076,7.556177,7.76256,unacc
5.145846,14.881916,2.64909,-2.967258,3.737654,4.933522,7.216751,3.276997,5.36555,2.356409,5.235137,6.037756,4.40963,10.540634,10.207388,9.400618,-0.214196,8.543058,49.408854,7.198605,0.518422,8.516436,9.084438,15.11329,8.910019,2.414222,12.787254,5.669792,4.5312,4.277421,5.496091,unacc
15.50348,21.29075,11.720585,0.415712,13.246914,12.24858,5.168356,9.029586,12.880149,7.543672,10.225773,13.64856,5.699506,16.296143,11.784188,11.348621,7.733141,7.99045,33.693576,9.08243,7.94049,15.884948,10.218047,11.34809,11.375473,4.482781,22.809657,17.470677,10.7654,14.581023,14.927462,unacc
3.792159,3.376859,3.607994,1.300162,3.574074,2.943946,0.358582,0.62537,1.615211,-0.05868,1.574242,1.813324,0.341852,2.479568,1.709402,-0.098252,5.33653,3.878355,-1.853299,1.332053,1.971836,1.852184,1.376686,2.268793,1.770663,0.310268,4.106917,6.204688,0.3209,2.541207,2.538692,unacc
15.610616,19.470999,12.470351,-2.129557,11.790123,11.534382,5.328541,7.008876,10.360231,6.637912,7.449465,11.432188,8.397778,13.204775,11.101085,6.491439,9.073556,1.896268,16.147569,7.890588,7.338011,12.310932,11.666568,0.281044,9.763972,2.746492,21.947382,19.245052,9.8369,12.112588,11.960388,unacc
4.604027,11.586407,3.298367,4.318649,4.388889,5.786478,5.686128,4.338757,4.500905,1.467685,3.251932,3.285485,4.824198,9.09596,8.425008,-0.652949,1.080458,-5.098777,16.097222,8.183311,0.857398,4.25465,6.718935,2.38502,9.421829,1.160714,10.936702,7.826944,-3.387,2.907855,3.473818,unacc
3.707502,4.638608,1.313802,-2.241145,0.910494,2.003648,0.322048,0.732618,1.626301,1.170227,0.791171,1.634488,0.549753,4.176538,3.543146,3.86497,3.097315,16.848729,37.65408,1.64007,-1.086661,2.325043,2.690355,15.811488,1.741934,0.797832,4.487983,2.194427,23.7682,1.176539,0.89106,unacc
6.130618,7.564842,5.680334,5.481863,5.459877,5.144764,1.254821,5.224112,3.988456,2.91252,4.003047,5.177424,2.128395,3.701561,4.575896,0.494435,5.868994,3.701651,9.362413,2.595249,5.495419,5.166901,2.825917,3.175435,3.239749,1.050383,9.000055,9.644427,2.5513,4.370427,4.517279,unacc
4.754458,6.671475,2.087774,0.970984,1.756173,3.565395,0.07047,4.236686,4.619624,4.436182,7.157105,3.070166,0.714074,2.359275,2.214374,5.767729,0.64742,4.711056,15.684462,2.607267,6.257041,2.584937,1.918047,2.068884,2.021543,1.496492,7.132594,4.988212,-0.8697,1.788149,1.985874,unacc
7.169889,9.342653,7.033684,-5.14252,6.314815,6.186261,0.984911,3.245192,3.669307,1.378853,2.47607,6.277119,1.910123,6.020432,6.003904,1.566147,6.35103,3.43656,11.864583,3.380031,1.822627,7.545307,4.501657,6.850852,3.572368,1.885523,10.97244,10.724115,5.6305,6.442695,6.436462,unacc
9.066169,11.198245,6.563755,5.381849,6.04321,6.626401,1.343535,6.66642,6.373246,4.76636,5.116305,7.524044,2.560864,7.145546,6.010643,1.02736,2.662942,-4.109942,12.521701,4.459091,4.854938,8.149005,5.212722,-4.264946,4.802211,2.240753,13.321119,10.261858,-1.6232,6.851462,6.744596,unacc
6.856852,11.291791,0.682304,4.798143,1.987654,5.731677,3.608089,4.977441,7.460276,5.745809,6.628939,6.360471,2.407407,5.162994,6.615056,5.653555,-2.479162,12.517739,41.481771,6.794844,7.121769,5.268328,4.955266,7.415395,3.892835,0.903061,10.67025,3.096024,1.7302,3.61632,3.881108,unacc
5.589951,6.062463,4.001501,-2.82099,2.728395,3.602906,0.306777,2.609837,2.842463,1.620606,2.974584,3.732493,2.143086,2.647383,3.225386,0.681534,2.746643,-3.107224,-6.733073,1.71741,2.541811,4.113484,2.645503,-2.047146,2.040658,1.212372,7.425628,6.57184,-1.7481,4.108258,4.084154,unacc
10.094724,12.100535,4.190092,0.011951,2.475309,5.005317,1.051216,7.891272,8.283047,6.169281,13.514789,5.836094,0.394321,3.054178,4.037886,5.450844,1.892337,1.203196,27.989149,4.253323,10.020978,4.906088,4.031538,-1.111583,3.478126,2.810587,13.196238,8.405486,-1.7762,5.149691,5.432892,unacc
7.212552,11.82912,3.776459,-2.020589,4.367284,4.634913,5.179164,4.446006,4.930285,2.698756,2.673157,6.470083,5.786296,7.140266,5.660256,8.980404,-0.081938,2.639498,26.469184,4.451598,4.309124,6.517193,8.203491,10.195826,6.40393,1.884566,11.417936,5.134844,1.153,4.804831,5.302823,unacc
5.830948,8.449435,6.788375,4.810371,7.219136,5.173576,1.172676,2.181213,2.645994,0.135343,5.150936,5.309003,3.768642,3.506887,4.400518,-1.298787,7.086182,4.440005,13.017795,2.201716,4.020737,5.427011,2.828284,6.35234,3.820556,1.552615,9.492602,13.038906,6.8613,5.524129,5.670085,unacc
5.894087,5.587002,4.698583,1.808009,4.564815,4.196044,0.845099,1.331731,2.689226,0.634532,1.118312,4.058587,1.983704,4.059458,2.919872,-1.551772,3.026558,-3.932989,-1.879774,1.743095,1.240355,4.284764,2.362485,-3.675627,2.214343,0.903061,6.820107,6.936024,-1.9468,5.096647,4.725187,unacc
8.481339,21.21044,-0.344014,3.020729,1.108025,7.748199,7.070269,11.048077,13.486985,11.310708,12.860434,8.513296,4.828642,9.03214,12.514546,20.966552,-1.80896,43.543981,108.043837,11.554364,9.898389,8.099211,8.003432,46.224256,6.965265,1.662309,17.399524,1.980208,19.8406,5.666884,6.575221,unacc
7.515426,19.654819,2.821589,6.362414,2.811728,7.695159,9.726189,7.04105,5.75679,3.923607,5.46849,6.967867,8.475802,10.711433,12.520833,4.810285,-3.345382,-14.297946,53.210069,8.60715,4.610581,9.471075,11.931302,16.626039,11.568867,3.349809,17.833729,8.603785,18.2955,4.281111,5.619169,unacc
5.188613,6.206722,2.630747,-9.236554,2.820988,3.935722,3.580811,2.600962,2.317904,0.486209,0.438689,2.190693,2.241481,5.12259,5.090648,1.991201,-0.005603,-4.419754,-5.15625,4.39384,-0.372058,2.074611,4.350059,-2.584645,4.056331,1.101403,6.919421,4.072431,-5.6634,2.160955,2.097499,unacc
7.167048,12.80354,5.969976,-5.671312,9.160494,7.47495,6.051231,3.013683,6.516184,3.803948,3.547562,6.727507,6.379753,13.646924,9.181788,3.435398,4.741493,2.720204,0.78559,5.839712,2.630498,9.436689,7.669645,2.842033,9.52585,2.334184,12.868943,10.591441,-8.8264,7.80055,8.293172,unacc
2.451545,2.832094,2.765528,0.952431,2.919753,2.477301,0.543107,0.673077,0.717067,-0.37642,1.28203,1.644598,1.301235,1.528237,1.485413,-0.911296,2.303066,1.704872,0.720052,0.856042,0.949267,1.697016,1.553669,2.649043,1.508927,0.348533,3.232515,4.621354,1.6073,1.747057,1.715209,unacc
12.526567,13.975312,10.898386,-4.647929,9.811728,9.299873,2.818979,7.360947,8.010412,4.207409,5.350253,8.765125,7.394568,7.655647,8.413051,0.716861,7.705163,1.913464,4.769531,5.491116,6.522666,8.448638,7.722663,4.886233,7.131083,2.211735,16.571704,17.605451,5.3917,8.557027,8.501266,unacc
1.641033,1.986913,-0.813004,-0.498651,-0.216049,0.395902,0.275018,0.248521,1.00249,1.16563,1.451546,1.296704,0.187778,1.267906,0.427926,2.108537,-2.490536,-2.419557,-4.265625,0.336648,0.980276,1.251514,0.680888,-5.593888,0.269315,0.439413,1.916826,-0.595295,-8.9768,1.545067,1.417141,unacc
5.561277,6.778554,3.019469,2.057032,2.45679,3.809614,0.391795,3.721524,4.140222,2.272445,5.488109,3.554958,0.611481,2.236226,2.694527,1.630511,0.665809,-2.642132,8.487847,2.037869,4.323061,3.416522,2.494734,-4.081866,2.055149,1.269133,7.711973,6.054479,-1.0011,2.906234,3.011251,unacc
9.420007,11.982153,5.68404,0.893552,6.777778,7.508391,5.589258,6.403846,7.455297,3.533396,5.070006,5.825429,5.327654,6.557851,6.639341,2.10346,2.593918,-4.087026,4.511719,7.095838,5.739728,5.887651,6.468047,1.015165,6.931344,1.236607,13.575601,12.216649,-0.6241,5.160938,5.048866,unacc
6.949273,15.520523,3.697739,4.991932,5.148148,5.512042,2.45783,5.578033,8.620416,7.068551,9.175089,7.417784,3.063704,9.129247,7.242234,17.016611,2.247912,14.324972,82.824653,6.279268,7.376833,8.211721,5.683373,18.421539,7.731738,4.031569,13.446272,4.665556,27.5185,5.012768,6.036884,unacc
9.303781,12.263236,6.250047,5.795996,6.12037,7.427933,2.837815,5.382396,5.457786,3.437128,8.293847,6.31169,3.659012,5.251607,7.19276,0.978859,4.897512,4.835039,30.233941,4.669125,7.50381,6.145383,5.101953,1.751681,4.831468,1.820791,13.336235,10.642812,5.5324,6.546257,6.69047,unacc
2.076569,3.138608,1.271862,-0.449363,1.052469,1.228363,1.45923,0.615015,0.581032,0.239183,1.350922,1.112909,1.234568,2.293618,1.545858,1.4239,1.381544,0.130193,1.671875,1.07324,1.008198,1.225724,1.594615,1.668865,1.611083,0.260204,3.186578,2.369497,-3.0277,0.895751,1.10026,unacc
10.309478,13.935604,5.329471,3.930041,3.561728,7.704661,1.341344,6.706731,6.939339,4.004056,7.611772,6.700997,4.199259,3.777548,6.645258,-0.202057,3.900384,-6.183041,-0.267361,5.287562,8.114439,6.185608,5.942722,-3.493986,5.218898,2.25,15.342898,13.663403,-6.867,4.365416,4.673341,unacc
12.565435,17.417162,4.011306,-5.011851,4.654321,5.959799,11.679798,4.58247,7.724762,2.56179,3.14618,8.460055,5.097654,13.251148,11.379479,8.857824,-1.042619,1.925456,20.618924,9.764681,1.028646,9.671442,12.605621,9.004897,9.05192,2.257653,17.838143,6.891545,-8.8278,7.773007,7.903137,unacc
3.464525,5.234979,0.700835,-7.766713,0.635802,1.853394,3.023332,1.668639,1.508601,-0.14589,-1.291617,1.464266,1.04,4.270661,3.782339,0.721962,-0.30242,1.890679,-0.723958,3.619615,-2.579668,1.90452,4.073373,5.141953,2.758831,0.632334,5.617009,1.860139,2.5626,1.715783,1.664188,unacc
4.029518,5.013385,2.16945,-2.23982,2.450617,1.924928,1.034649,1.199334,2.471254,1.35695,1.855009,2.363075,1.816543,2.766299,2.660092,0.223341,-0.022843,-2.058849,2.71441,2.665072,1.690972,2.229942,2.533432,-1.435273,2.466922,1.072066,5.171103,2.785069,-0.7178,2.667992,2.658698,unacc
3.356631,3.592504,3.141725,0.876789,3.351852,2.506293,0.903315,0.677145,1.975215,0.424148,2.208234,2.202798,2.156049,1.832645,1.475181,0.641974,2.179048,0.964282,0.634549,1.522905,1.964265,2.066068,1.649172,1.392509,1.854799,0.452806,4.208515,5.540816,1.7544,2.2,2.12903,unacc
7.217073,9.494943,5.022518,6.694695,4.743827,6.296547,1.483415,6.428254,5.155953,4.095457,6.330039,4.868504,2.906914,4.73921,5.650518,0.463187,4.826533,-2.46293,3.963542,3.677726,7.340567,5.071907,3.637929,-4.024706,4.174734,1.155293,11.035786,10.386285,-4.2389,4.500013,4.746304,unacc
5.712773,6.778554,2.810236,2.202486,2.296296,3.298339,0.514288,3.731509,4.411498,2.312872,5.931332,3.239086,0.304198,1.928145,2.156065,1.639941,0.722941,-2.564613,8.269097,2.101895,4.438416,3.131055,2.360533,-4.045395,2.061752,1.257334,7.705877,6.069306,-0.9375,2.890693,2.953727,unacc
7.983785,10.217876,6.87127,0.945053,5.996914,6.072086,1.286538,6.944157,6.238683,4.631693,6.299792,5.919917,2.034815,4.850551,4.654709,1.466445,6.302473,4.30628,16.207465,5.077081,6.133198,5.424686,3.447101,4.981854,4.744609,2.162309,12.035965,13.27809,5.3864,5.057963,5.266976,unacc
3.134413,9.057258,0.455808,3.211566,3.070988,4.059144,2.04203,2.142012,2.946129,1.497431,4.702661,3.976011,4.563704,4.769054,4.5399,-1.13132,-3.370679,-10.857863,16.497396,3.629607,2.177083,4.923767,4.467515,-11.500775,6.178846,2.255421,7.975834,4.513733,-9.6254,2.005387,2.660284,unacc
9.005681,12.258328,5.335241,5.030713,5.17284,6.949974,0.905314,6.370562,4.710276,3.422526,8.76739,7.00795,3.008148,5.126722,6.614892,0.096611,2.566075,0.27468,37.610243,3.354063,6.698544,6.497567,4.216746,1.775372,3.300255,2.483099,13.396959,9.837014,5.8635,4.783944,4.792302,unacc
8.966521,11.932629,4.056671,-0.374636,2.898148,5.390037,1.456361,5.820266,7.153576,4.69132,8.367345,5.398532,1.850741,5.685491,5.574951,6.250832,1.921121,9.309339,31.072049,4.733575,5.359423,5.643977,5.468107,5.561488,4.043343,1.928571,12.680055,6.322813,5.4238,5.620544,5.82222,unacc
9.189299,12.3779,4.479593,5.414026,4.049383,7.45128,2.206927,6.718195,7.623925,3.405625,9.098766,5.447285,2.392593,4.60101,6.267587,1.210523,1.62476,-4.70717,16.421441,4.805802,7.034529,5.945772,6.092308,-5.66683,5.649909,1.772959,12.898257,10.280694,-4.7247,4.742339,5.082078,unacc
9.792995,11.365407,7.426816,1.275009,5.966049,6.760387,1.997996,8.14497,5.894636,4.173878,7.086801,6.183518,2.249136,5.674472,5.929775,1.657705,5.847703,1.279599,4.77474,4.750683,5.105565,6.485781,4.727337,1.780427,4.606942,1.946747,13.879179,12.645035,2.1385,7.143128,6.982637,unacc
0.997925,1.493902,0.443939,-0.477652,0.703704,0.791614,-0.452301,0.518861,0.649163,0.336668,-0.064209,0.432992,1.50358,0.931589,0.582183,0.723353,0.186128,-0.482913,2.18099,0.624423,0.456404,0.306877,0.891006,1.156759,1.121939,0.022959,1.431818,0.745694,-0.8034,0.118507,0.172807,unacc
12.838499,16.970999,5.502158,11.1427,6.626543,9.354918,4.857451,7.721524,9.104459,6.896971,12.448202,9.425596,4.47679,6.937787,9.692061,-2.592735,-0.296715,-7.535858,41.264757,7.190027,11.712529,8.001298,6.253905,-3.705406,6.037385,2.723852,17.87313,12.432969,2.3651,6.366448,6.532145,unacc
7.838712,8.337002,8.724057,2.259155,7.978395,6.906587,1.546188,2.4375,2.678474,0.838156,5.262114,5.316648,3.481605,4.264692,5.577252,0.355065,9.525359,7.47904,10.732639,2.464299,4.170042,5.239241,3.251538,10.025118,3.814694,1.396365,10.128906,15.466771,8.7598,5.842153,5.650912,unacc
7.709964,11.315586,4.783168,1.178217,5.469136,6.449911,3.505168,2.68824,2.666704,-0.026636,5.55492,6.234543,5.901111,4.84022,6.255547,1.803674,1.728361,-2.071843,18.535156,4.499034,3.456645,5.99016,5.00503,-3.149879,4.720244,1.661671,12.28585,9.937517,-3.7855,5.256862,5.230919,unacc
11.927921,17.793129,2.795318,2.511494,3.311728,7.47649,11.642053,6.523299,8.50928,5.441725,5.49896,7.684543,4.471728,13.802571,12.205087,12.954661,-0.217283,21.856165,58.360677,11.904114,5.123071,8.19707,12.236331,23.00779,8.062032,2.33227,18.126887,6.591267,1.6379,6.822785,6.719111,unacc
6.735521,11.385931,2.711672,4.599384,4.268519,7.300542,5.100024,4.969305,4.75498,3.719984,3.692851,6.007784,7.047407,6.261019,8.102564,2.255482,-1.111415,3.812039,27.116753,5.27545,5.190201,5.357969,5.571183,3.544099,5.101418,0.609694,11.084587,6.317569,-1.2174,4.816829,4.936297,unacc
16.142217,21.011898,12.011071,6.444551,12.848765,12.096745,5.166951,9.100592,12.714916,9.312331,12.622548,13.53928,6.63321,12.198118,10.999671,6.620927,5.593274,4.617671,40.538628,9.326657,14.026427,13.272545,9.141479,12.967796,9.556854,3.529337,22.604142,18.828056,16.677,13.641179,14.097848,unacc
9.722194,13.062017,6.32811,2.0758,6.58642,7.65074,4.676098,5.651257,5.002716,1.866279,5.871061,5.236759,5.359259,7.05854,6.626109,0.311867,5.190855,14.157096,30.744358,5.502828,4.621576,4.76276,8.567515,17.31586,7.075308,1.915179,13.609931,9.873767,13.2874,5.062752,5.100699,unacc
9.613638,13.111392,5.877416,0.468523,6.160494,6.442712,5.503312,5.072115,4.609325,1.580449,4.903017,5.098532,6.358025,6.575298,6.285503,-0.058407,3.447044,7.373483,32.435764,5.480418,3.792294,4.812176,9.083905,16.172021,7.334382,2.001913,13.657759,9.100156,13.7273,4.951232,4.912438,unacc
8.277048,11.019929,6.660959,2.097013,6.33642,5.696358,1.606709,7.011464,6.641354,5.505003,5.533517,7.730277,2.323457,6.435262,5.789407,2.826457,4.185675,-1.094891,9.113715,4.575078,4.851563,8.901384,3.920118,-2.478659,4.241586,2.236607,13.307053,11.421215,-1.1894,7.798776,7.613987,unacc
7.694373,14.225758,10.855601,-2.048622,13.364198,8.432794,3.828908,3.873521,6.458579,2.963223,4.459052,8.233601,7.403951,12.269054,9.262779,0.533805,7.350262,-3.452732,-4.189236,6.039071,3.663484,10.095642,6.775444,-1.721201,10.593481,3.296556,15.035986,16.136389,5.1234,9.974115,11.125249,unacc
3.898174,4.738697,1.317602,6.014027,1.203704,1.842502,1.999316,0.993343,0.899955,0.010817,0.032476,1.53831,1.808519,3.615702,3.599154,1.042045,0.752248,3.875195,6.161458,3.18588,-0.052083,2.00492,4.001302,1.401525,2.7233,0.679209,5.446418,3.407118,-4.024,1.204822,0.971219,unacc
10.110024,13.791642,5.199005,4.482354,4.154321,7.446254,2.308305,4.525148,7.240833,3.515684,10.204147,6.839945,2.604198,4.510101,6.58736,-0.635208,2.683319,-8.039224,6.022135,5.611344,8.60624,6.625595,5.405089,-8.440092,5.809661,2.078125,14.695,13.581962,-10.2678,4.886491,5.295278,unacc
3.783069,6.500595,1.984753,4.675056,1.246914,1.620004,0.501736,4.299186,2.00962,1.69808,3.247696,1.790582,0.874691,0.944444,2.883013,3.433258,0.989417,3.401096,60.796441,1.988972,2.609182,1.934472,3.086154,17.0739,1.477962,0.893495,6.363022,2.800781,24.8913,2.105111,2.16922,unacc
11.599593,20.80577,6.395806,8.506873,6.496914,10.626232,9.386974,14.639793,11.96718,10.093699,8.369129,8.512715,6.540741,11.405188,14.526011,8.841165,3.852578,20.493921,91.998698,13.721769,8.766734,8.780331,10.268757,37.001646,9.405956,2.24713,21.096839,10.911146,58.6163,6.645253,7.244884,unacc
