@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R13,22,68,74,131,220,221,259,261,263,267,276,281,284,295,316,317,318,320,340,341,343,347,389,392,397,443,506,512,520,521,533'

@attribute X13 numeric
@attribute X22 numeric
@attribute X68 numeric
@attribute X74 numeric
@attribute X131 numeric
@attribute X220 numeric
@attribute X221 numeric
@attribute X259 numeric
@attribute X261 numeric
@attribute X263 numeric
@attribute X267 numeric
@attribute X276 numeric
@attribute X281 numeric
@attribute X284 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X341 numeric
@attribute X343 numeric
@attribute X347 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X444 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute X521 numeric
@attribute X522 numeric
@attribute Class {acc,unacc}

@data
6.155591,10.028257,0.946566,7.281574,2.145062,5.21918,4.43194,3.679364,5.950996,5.781639,6.268356,4.426981,5.185062,4.536042,4.752424,5.462033,-1.044915,13.64907,59.690972,3.703247,5.881655,3.840614,4.413609,17.820696,3.332645,0.724809,9.263075,3.523906,33.7766,2.962185,2.970429,unacc
2.824706,4.648721,1.489867,-0.242999,1.845679,2.064747,1.4758,0.504808,1.375509,0.418605,0.783888,3.892022,4.04716,2.806474,2.043393,2.050951,0.309676,6.485421,14.376302,1.485673,1.074797,3.550011,2.836982,5.18905,1.579062,0.553253,4.636735,2.307309,2.9966,1.54487,1.522953,unacc
4.07978,6.614069,2.416072,0.926446,2.731481,2.840274,1.535676,1.695636,3.056134,0.930638,1.763303,4.077119,4.309877,3.31382,3.403846,1.859643,1.708798,8.687238,20.167969,4.793477,2.47309,2.778222,2.944675,9.674669,3.000721,0.593112,6.265534,3.549705,4.3164,1.478547,1.643941,unacc
7.797563,11.122992,3.188638,2.781397,3.179012,4.904586,2.819146,3.318047,3.965822,3.605057,4.806926,7.764903,4.881975,6.943067,5.059172,5.167348,0.89439,1.051211,7.725694,4.869733,5.651476,6.573475,4.957574,-5.480012,3.873803,1.677296,11.659108,5.991823,-2.973,6.391907,6.564081,unacc
12.890576,17.192594,6.846266,-2.789007,7.314815,7.658704,7.130657,7.157544,7.147465,4.502299,4.798677,7.414432,8.918025,11.149679,8.919666,12.818549,-0.135766,0.626306,24.044705,7.623951,5.044946,7.331315,11.787041,17.07011,9.3173,3.385842,18.034313,6.651163,11.0645,8.816018,9.068978,unacc
8.529936,12.703302,3.485832,1.236079,3.966049,5.796008,5.621103,7.001849,7.125736,4.864521,6.906807,4.778504,2.829753,6.336777,6.96273,9.290404,2.048973,19.946596,60.231337,6.216396,4.841821,5.117106,7.590178,12.892076,5.800597,1.571747,12.478464,6.217483,8.1543,5.031741,5.284801,unacc
8.339509,10.617787,4.674048,-1.998896,4.91358,4.860637,6.371245,2.739275,2.8445,0.687534,1.26464,4.36133,6.710864,7.406107,8.188568,0.476278,2.518079,2.314162,10.688802,5.585423,0.445698,5.117809,8.612899,0.764587,6.80252,1.365115,11.546727,9.941007,-4.6468,4.285529,4.001282,unacc
8.134042,11.932629,1.88952,4.497725,2.17284,4.540659,4.785481,5.548077,7.642485,6.255408,7.482759,6.508587,5.196667,5.275253,5.722099,3.324269,-1.06595,-0.85834,35.763889,5.814214,7.535204,5.902141,5.841124,2.614892,4.674494,1.279974,11.918008,6.026198,-8.5173,3.051118,3.315656,unacc
4.429112,7.425639,2.417386,3.630266,2.885802,5.172853,1.384889,4.120192,4.567225,3.262439,1.308636,4.148255,3.035679,5.495868,5.423488,2.785767,0.828946,-1.710575,0.771701,5.074512,3.672357,3.854671,4.071302,-4.604064,4.071713,0.399235,7.773227,4.064878,-3.9899,2.491764,3.069157,unacc
2.853869,4.332689,1.786827,4.103045,2.450617,3.86959,0.953755,1.201183,1.390109,0.790833,1.549049,2.399861,2.203704,2.690312,3.291091,3.777812,0.617013,5.558245,-1.681424,1.91995,2.211323,1.43058,1.635089,3.586466,1.955349,-0.030612,4.334216,4.609931,1.3937,1.884434,2.048068,unacc
6.634847,7.81975,6.810518,2.58419,7.148148,6.1781,3.332611,3.056583,4.266976,3.211871,3.774078,5.893823,5.046667,5.746327,5.53801,2.415981,7.155451,3.572701,0.604167,3.843553,6.097415,5.679444,3.212959,-2.261616,4.997334,0.775829,9.147616,11.893455,-0.5371,5.326352,5.353407,unacc
0.963065,1.965199,0.023738,-0.462082,-0.037037,0.496782,0.378481,0.872041,0.642598,0.527853,1.164908,0.840305,0.55716,0.248623,0.508547,1.13415,-0.291092,2.096256,5.241753,0.512584,1.070795,0.694961,0.825503,1.307545,0.710819,0.311224,1.821426,0.606771,-2.237,0.2547,0.338151,unacc
8.21473,12.75119,1.467724,7.003892,1.842593,7.667348,4.303921,5.587278,6.573336,5.48702,4.588139,5.974626,5.22679,7.410698,8.996466,3.093056,-2.746618,-10.784269,-0.799913,6.231148,6.890432,5.42766,5.906095,-8.922213,5.125234,0.504145,13.161861,5.058611,-7.274,3.360695,3.918695,unacc
2.315238,2.123885,2.044802,0.834957,1.734568,1.466282,0.355352,0.686391,1.83024,0.655895,2.782996,1.27277,0.779753,0.759183,0.88856,0.639322,2.388014,1.40412,-1.027778,0.744062,2.146267,1.09575,0.510059,2.204386,0.844377,0.384566,2.692174,4.044792,0.4846,1.608278,1.58032,unacc
5.455616,8.791642,-0.377135,-4.579799,-0.074074,2.968406,3.241093,1.470044,2.489362,0.424283,1.512634,2.988615,3.098519,4.146006,5.213881,5.590036,-3.716304,0.976335,4.567708,4.801371,0.784047,2.892193,5.257574,-0.823064,3.256918,1.434311,8.507061,0.918316,-15.2904,1.537755,1.686793,unacc
4.489695,5.81856,1.920764,1.035002,1.052469,2.891824,1.428193,3.316198,4.836804,3.703894,4.869426,3.00205,0.190617,2.045455,3.874466,2.135101,1.223206,0.527783,5.791233,2.668772,4.424672,3.150627,2.192071,0.243803,1.854977,0.671556,6.262503,4.573993,-2.191,2.784155,2.905837,unacc
8.798952,10.141731,9.408754,0.942765,9.444444,8.090836,2.805434,2.262204,3.503961,2.234045,4.233948,7.037867,6.858025,7.25,8.009698,-0.383413,7.129622,-1.462903,-0.37717,4.120511,3.605276,8.154466,5.639349,-1.272391,5.362443,1.40625,12.343479,14.14934,2.0696,7.89989,7.565267,unacc
2.914373,4.187983,0.738882,2.033496,1.024691,1.993837,1.06642,2.073595,3.201335,2.49973,1.817479,2.603546,1.181852,2.64371,1.941568,2.572473,-0.839123,2.666191,1.015625,2.409204,2.467785,2.097913,1.79568,1.247019,1.402057,0.074936,4.247925,1.256354,1.4582,2.276753,2.290805,unacc
7.417372,13.582838,1.94788,-4.101972,2.904321,6.116604,2.76062,6.711169,6.015731,4.086939,5.092747,5.549584,3.820247,7.368228,8.606797,6.329215,-1.152928,6.425343,26.661024,6.081087,4.117766,6.06596,6.571538,5.555212,5.677255,1.697385,13.430341,5.746163,-7.7159,4.425141,4.807475,unacc
8.628188,12.193486,5.303809,9.190706,5.626543,8.860951,3.333154,6.313979,6.249208,5.893321,5.357982,8.054681,5.751235,7.521579,9.044749,5.376587,4.889989,14.160458,16.794705,6.058017,7.940442,6.678255,4.503432,8.089647,4.967151,0.904018,13.151599,11.828993,16.6321,5.073966,5.240394,unacc
8.825756,14.095033,5.615219,-3.592513,5.635802,6.685076,2.296503,8.069527,7.222273,5.199297,5.910375,6.27662,2.443704,7.061983,8.539037,4.835957,5.968873,8.551955,30.329861,5.846875,4.355758,7.948097,6.148521,3.49108,6.347765,2.479592,15.659876,11.715174,3.8027,5.649262,5.966,unacc
14.569641,14.173409,12.721336,0.989482,10.391975,8.49495,1.756018,6.539941,11.672703,7.952677,10.885181,10.34856,1.640741,9.192837,5.420036,3.165208,10.781818,2.682879,8.687066,5.284146,10.310523,10.564014,5.515621,5.993334,5.26304,2.637117,17.58174,16.673351,10.3812,13.521855,13.109842,unacc
6.612083,11.347858,1.744605,3.11862,2.925926,5.247067,3.527081,4.663092,7.175985,4.210384,4.533368,5.915208,2.574321,6.799128,6.40512,6.435565,-4.117997,1.630158,27.22309,5.209233,4.595968,5.426579,5.644615,-1.64696,4.885236,0.708865,10.611856,2.652708,-4.6234,4.440099,4.95842,unacc
11.437737,16.193635,5.720069,-4.992286,6.32716,8.051348,6.6082,7.763683,8.769919,5.320308,8.909483,6.702022,5.275432,9.574839,9.35955,10.975208,2.533954,12.210177,19.525174,8.185503,6.064622,7.103374,8.253077,3.446535,7.491926,1.894133,17.299032,10.241319,-9.0155,8.676329,8.787318,unacc
1.934557,3.320494,0.854522,0.884043,0.712963,1.380022,1.332553,1.607618,0.915007,0.47377,-0.145065,0.824072,1.105926,2.407025,2.331402,0.162889,0.53275,1.299522,11.207465,1.463969,0.150463,1.37154,3.211657,3.510171,1.783953,0.186224,3.445653,1.508247,4.0666,0.37539,0.411524,unacc
5.602623,11.754015,2.504363,-0.220234,3.376543,5.915626,7.002963,6.847263,6.651766,1.863845,1.347577,3.502382,5.169136,9.449725,9.116412,3.530345,0.167241,9.903022,21.299479,12.157791,0.706887,3.125216,6.809172,14.227644,7.721375,0.536352,11.365737,4.35375,8.5411,2.959371,3.169201,unacc
6.529818,11.835366,4.857572,5.664109,4.91358,8.527753,2.670253,4.849112,5.834427,3.703759,3.789685,7.979529,4.109136,9.316345,8.769683,6.481498,1.878262,11.574088,24.955295,6.727896,4.588301,7.477076,6.207988,9.973237,4.809079,0.397321,11.951211,6.202274,13.1298,5.788188,6.301501,unacc
4.133695,5.48721,3.373898,15.139952,3.450617,2.813778,3.719066,3.327293,2.314735,0.576257,0.716855,1.972992,1.016914,6.518136,6.289283,1.80931,2.655724,2.135353,1.609375,5.56617,1.978733,3.165387,5.46355,-0.887349,5.395473,0.799426,6.933073,6.83,1.9462,1.867594,1.922591,unacc
7.417766,9.308447,4.136611,-2.698221,4.901235,5.412733,4.905007,3.530695,4.875962,2.163467,2.127229,3.84518,3.519877,6.479568,7.059131,-0.499501,0.712373,-11.131769,0.692708,4.786714,1.692998,4.369323,5.268343,-9.632394,5.512926,1.404018,10.228314,7.21474,-5.7289,3.659892,3.611635,unacc
9.527972,13.14307,6.825202,1.625769,7.635802,6.299578,2.853567,5.967825,5.895315,5.868848,5.936385,9.043518,9.691975,7.131772,6.257602,9.080155,3.493523,2.597311,11.037326,5.530399,7.251977,8.397491,5.681302,0.70685,6.12538,2.032844,14.525011,11.759444,-3.7043,8.391973,8.261687,unacc
9.384279,13.354105,5.66443,-4.612888,5.419753,7.052424,3.712905,7.782175,6.317678,3.525014,5.474658,6.020028,3.937407,6.731864,8.269929,1.430262,1.815912,-1.255318,15.003472,6.64926,3.836564,6.461505,5.644024,-1.897135,5.554906,1.879145,15.096395,9.991267,1.2888,4.885871,4.906971,unacc
9.272685,14.326591,3.517264,-0.15486,4.111111,6.015839,5.163549,5.571376,5.980987,2.933478,3.961356,5.776953,7.187284,6.137511,7.082265,4.582164,2.511945,23.917981,91.103733,5.278466,3.100116,5.900897,10.364201,31.67536,7.323542,1.732462,13.314195,6.512309,34.9922,3.610779,3.613572,unacc
2.89894,3.211927,2.507553,-0.895137,2.58642,1.597296,0.662942,1.077293,2.295156,1.400352,1.489893,2.53144,2.888025,1.491506,0.989563,-0.665957,1.179992,-0.26088,1.549913,1.767179,2.272425,1.823259,1.660237,0.045994,1.769807,0.449936,3.809849,3.998351,1.7442,1.687961,1.659352,unacc
0.708796,1.436347,0.044005,1.238058,0.064815,0.736364,1.539037,0.766642,0.446356,0.134262,0.159483,0.197618,1.869877,0.828053,1.164366,-0.84956,-0.054433,-2.108787,5.374132,1.178127,0.187066,0.218209,1.577278,2.157035,1.433874,0.086097,1.329738,0.743472,2.1349,0.022062,0.044303,unacc
9.184707,13.009221,6.104429,-6.639853,5.947531,6.124672,4.218363,5.302515,6.929833,2.987696,3.665354,5.749335,3.864321,7.055326,7.642012,4.153734,5.028261,8.804962,30.16059,7.767414,3.201148,5.437284,6.452485,18.941059,5.924107,1.212372,13.644129,9.541042,22.604,5.314455,5.40306,unacc
7.353278,12.654967,1.259852,-0.539257,1.777778,5.430868,4.413966,6.85429,8.403689,6.001758,7.216632,5.713823,2.668272,5.151056,6.114029,6.059168,-3.082536,9.495203,42.889323,7.135027,6.277199,4.907926,5.595266,6.988962,4.515031,1.146365,12.11753,3.880573,0.4172,3.528353,3.761862,unacc
10.694546,15.075402,7.91185,3.608586,6.592593,7.347164,7.716756,6.997411,7.909461,7.052731,5.764492,9.400139,3.95358,10.950872,8.771861,9.974732,16.571423,59.53216,121.111545,7.56035,5.987124,8.862781,7.774379,69.262688,5.908182,1.739477,15.260373,11.038559,94.1287,8.00773,7.669837,unacc
1.928623,2.965645,-0.552543,1.636717,-0.185185,0.718936,0.983246,0.650148,2.29493,2.85046,3.236549,1.758975,0.221358,1.693297,0.964497,3.232818,-0.517976,8.696937,25.47309,0.680436,2.315972,1.57699,0.691065,7.565339,0.424418,0.422832,2.259007,-0.354792,13.7786,1.38981,1.247672,unacc
