@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R13,22,68,74,131,220,221,259,261,263,267,276,281,284,295,316,317,318,320,340,341,343,347,389,392,397,443,506,512,520,521,533'

@attribute X13 numeric
@attribute X22 numeric
@attribute X68 numeric
@attribute X74 numeric
@attribute X131 numeric
@attribute X220 numeric
@attribute X221 numeric
@attribute X259 numeric
@attribute X261 numeric
@attribute X263 numeric
@attribute X267 numeric
@attribute X276 numeric
@attribute X281 numeric
@attribute X284 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X341 numeric
@attribute X343 numeric
@attribute X347 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X444 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute X521 numeric
@attribute X522 numeric
@attribute Class {acc,unacc}

@data
4.440609,6.420732,-0.047148,2.030893,1.527778,3.183571,1.611608,3.090607,4.471028,3.338832,2.065027,4.685346,2.775802,4.035583,2.972017,1.312699,-3.938431,-6.017524,-6.320747,3.615562,3.88016,3.766382,2.627929,-15.169832,2.4878,0.301339,6.585893,1.319531,-16.38,2.499545,2.447283,unacc
3.924765,6.783908,0.076046,9.124073,0.574074,1.704847,3.28081,2.25037,2.820733,2.797188,4.349955,2.224543,0.704691,3.343205,4.315541,2.797325,1.35779,18.164983,93.270833,3.076963,2.566744,2.534115,3.563195,20.213118,2.013646,1.044643,5.833242,0.061267,41.0319,1.193498,1.125779,acc
2.83943,5.349197,0.008304,5.947903,0.08642,1.643739,3.543699,3.067678,3.763581,5.839778,4.079741,2.485789,1.174815,2.854454,1.909065,3.65679,3.540851,26.020273,71.106771,2.378169,4.410494,1.484591,1.647337,29.529004,0.982599,0.192921,4.401911,-0.035312,52.4064,1.467293,1.422594,acc
5.215779,8.089976,1.482595,-0.588771,1.57716,2.21077,6.512294,2.004068,4.284292,1.590454,2.949539,3.62313,1.825802,7.747934,4.40438,10.795161,0.865844,12.936858,28.856771,4.271892,0.578463,4.219453,4.408817,10.736367,3.340179,0.868941,7.797982,2.829184,-4.0265,4.029533,4.231631,unacc
5.102552,7.555175,4.033777,4.164911,3.262346,3.251115,1.50122,2.231509,2.002943,1.594375,4.653166,4.331745,2.332716,2.773416,3.140409,0.933734,5.530354,20.766859,84.901042,1.757776,3.589892,3.596886,3.241716,24.140531,1.887349,1.376276,7.370556,5.089514,46.4837,2.897615,2.911106,acc
5.633403,3.906603,5.489398,1.145618,4.790123,2.899362,0.534177,4.775148,7.57809,5.863304,7.137262,2.985623,0.076543,2.272727,0.852687,1.116908,6.895557,4.358944,0.230469,2.243095,7.60923,2.562122,0.758343,8.049776,1.75444,0.724171,5.574824,8.654167,5.9372,5.169883,4.904911,acc
2.050996,4.494349,-1.945112,-0.664559,-1.311728,1.075106,0.591007,0.845784,1.635469,1.414954,2.253864,1.758283,0.684938,2.077135,1.619781,9.315553,-2.527214,14.361448,24.055556,0.995499,1.155044,1.68777,2.043314,11.473311,0.635907,1.295918,3.354484,-0.943333,-9.9961,0.931047,0.87258,acc
4.921782,6.542683,5.471758,-1.837597,5.79321,4.194378,2.949567,2.235207,3.070733,1.283126,2.796596,4.025291,3.724074,3.767447,4.664776,-1.80604,3.627431,-0.425325,4.135417,2.811316,3.375482,4.058499,2.876272,-0.391905,4.065879,0.782844,7.594602,8.749809,3.3944,4.043581,4.02837,unacc
3.663852,5.134741,-0.08435,1.776576,0.302469,1.571976,3.291393,3.089497,3.34914,5.057058,3.344233,2.221773,0.762716,3.603765,1.966059,-0.468454,1.080611,11.203918,51.739583,1.983834,3.657215,1.966804,2.351953,16.45159,1.156936,0.802934,4.882769,0.21191,34.2728,1.479941,1.208347,acc
4.932608,9.479625,1.750985,10.529843,0.54321,3.279895,3.029735,3.648299,4.791421,5.783396,7.170184,4.045042,1.311975,2.991047,4.124178,9.197788,8.863343,52.052104,139.859375,2.726529,5.604842,3.371594,3.416391,58.052503,1.275301,0.969069,7.840798,2.156285,90.7029,2.273934,2.36626,acc
7.751065,11.518441,4.945815,3.167921,4.753086,6.94267,5.667608,4.448595,4.322091,1.19132,4.337916,6.053158,6.290617,6.031221,7.452745,-1.859287,2.208696,-1.000919,22.299045,7.04515,3.649595,5.204369,5.418402,6.606423,5.416201,1.126594,12.226321,10.162413,8.4601,3.369515,3.543502,unacc
3.823689,7.213117,1.344014,9.214569,0.567901,1.14257,3.806152,1.383876,1.843594,2.427799,3.944486,2.211773,0.930864,3.403352,3.866248,7.397551,9.007463,51.264798,157.530382,2.150721,2.258005,2.449665,3.966213,62.03009,1.096505,1.066327,5.386927,0.274809,98.6139,0.927229,0.695101,acc
7.798605,11.681142,4.071496,6.750954,4.354938,6.239383,4.350456,4.036243,4.838728,4.124797,4.900936,6.061579,4.143457,6.175161,6.904463,-5.190547,3.251087,-1.081905,25.128038,5.35755,6.43287,5.648086,4.886568,1.089586,5.29865,1.278699,12.101961,8.304115,2.4741,4.517957,4.755614,unacc
3.872649,5.942148,2.311972,1.368582,1.935185,2.006151,0.968212,2.057692,2.031349,1.507301,2.018653,4.610748,2.93037,2.402204,2.306049,3.526029,0.999782,6.960391,22.516059,1.829249,2.722608,3.95372,2.645266,5.586496,1.769703,1.059949,6.29694,3.588021,8.7507,2.438778,2.535245,unacc
2.526646,5.493605,-2.360668,-1.665838,-1.916667,1.16667,-0.683651,1.576183,1.867813,2.109113,3.281287,2.09795,0.63963,1.61157,1.48081,12.434114,-3.585015,13.734809,21.88151,1.024578,2.171103,1.713181,1.63,9.746906,0.560962,2.127551,4.355001,-0.78316,-10.976,0.764339,0.750018,acc
6.881517,14.366597,3.862545,5.328294,6.101852,8.861648,5.612475,5.95747,8.125396,6.086804,7.934453,6.806316,6.720123,10.687328,8.843565,3.69459,-2.342095,0.239387,11.872396,7.891955,8.073978,6.271897,4.569822,-6.370354,7.377514,1.043367,13.4119,6.587778,-13.1289,6.279613,7.263122,unacc
4.383743,7.53257,1.90045,1.631777,1.891975,3.459264,1.995018,4.02145,4.996152,3.747296,4.235657,4.724737,2.479383,4.069559,2.855399,5.354994,0.502674,7.091092,19.08941,3.049345,5.20216,3.79282,2.658107,5.220155,2.619922,0.561543,7.315659,3.193247,-6.8042,3.631824,3.92912,unacc
11.593162,14.94066,9.611512,5.600376,9.777778,8.772803,4.409845,6.473373,8.97646,5.818956,11.36088,8.96349,3.805432,7.770432,7.482372,3.753294,9.733514,12.907797,36.284288,5.421859,10.028019,9.413927,6.177278,14.871352,6.37875,2.202487,16.794567,17.147604,9.389,8.94467,8.992544,unacc
2.733083,3.148126,1.906268,-0.539559,1.518519,1.780876,0.603928,1.138683,1.691716,0.901163,0.543698,2.163878,0.519259,4.052112,2.508876,1.703971,2.60393,-0.036458,-5.84375,1.689957,1.046055,2.598886,2.258462,-3.517577,1.718834,0.328444,3.704486,2.18625,-2.3463,2.302664,2.512259,unacc
3.4081,7.29536,-2.102552,-0.948378,-0.929012,1.934658,0.10131,2.860947,2.924853,3.039075,3.918995,2.56615,1.666296,2.917355,2.402819,13.160595,-2.38565,17.406068,31.898438,1.929847,3.167824,2.510381,2.653373,13.11101,2.379871,2.311862,5.981554,0.23092,-10.9427,0.784605,1.030958,acc
3.827642,8.016062,5.474714,9.474702,0.848765,0.773898,4.475208,0.585799,2.41014,6.283802,4.72176,3.96,1.66358,3.840909,1.520546,16.48365,30.016464,126.503611,291.275608,0.674215,2.983941,3.083045,2.75,147.945147,0.076759,1.266263,4.659326,3.480469,264.11,1.768472,1.188006,acc
10.209972,12.998513,3.594389,6.46003,1.345679,6.571075,0.810187,16.337278,13.430512,12.760546,19.280024,5.544571,0.592099,3.140266,4.261752,-3.773151,1.567352,-9.873125,7.884983,7.258366,16.919126,4.092128,3.243432,-10.90672,4.63744,1.944515,15.460022,11.943229,-15.8806,4.639817,5.205675,acc
4.437374,5.723974,1.139426,0.514344,1.888889,2.322501,0.494707,2.204142,3.084088,1.177123,1.783219,2.859446,1.219506,3.22314,2.914283,4.163769,-1.627143,3.383099,4.342014,1.983198,1.51929,3.020329,3.56858,-0.341726,2.714906,1.052934,5.638746,2.349705,-4.1092,2.60538,2.604667,acc
8.71948,12.914634,2.281103,-0.103866,3.320988,4.796775,6.194484,3.132396,5.209371,2.64589,2.535003,6.110277,4.022099,9.634068,6.708621,5.539774,-0.284314,7.451191,19.62934,4.476553,3.184703,6.642571,8.690296,12.963656,5.477917,2.205357,12.589044,3.727135,0.7511,5.560773,5.422658,acc
10.493167,14.693189,4.513511,-1.31636,5.219136,7.54209,5.886247,8.157544,8.091331,3.507977,6.011519,5.43277,7.319506,8.035813,7.885232,3.70547,0.291352,4.150969,12.628472,6.877792,4.639902,6.250757,9.158402,-2.47588,7.785443,1.447066,15.520281,7.674392,-13.3952,5.095942,5.405869,unacc
3.820548,7.059042,-2.172922,-0.277051,-1.175926,1.71757,0.15643,3.535503,2.751019,2.816117,3.489967,2.366011,2.305185,2.286731,1.86633,12.514316,-2.208235,20.696189,44.561198,1.62282,3.36849,1.741944,2.965266,15.749252,1.600327,1.801658,5.960483,-0.184635,-8.8054,0.567201,0.626064,acc
12.689338,17.703302,3.484378,2.44361,3.898148,6.702128,5.974224,7.025888,11.681417,10.099243,9.888377,9.674654,4.075309,10.94169,7.910873,9.125315,5.90084,36.433925,104.427083,7.664695,10.02691,8.797524,7.880592,35.900987,4.951004,1.910077,17.217489,5.080347,35.2097,7.602759,7.535194,unacc
6.126689,8.436347,2.300619,-0.241917,2.990741,4.967446,3.52526,3.194896,4.22895,4.74662,4.586801,4.729806,3.218889,4.903811,5.590648,1.90258,-0.344055,-2.852878,2.557292,3.777972,5.201968,4.254758,4.190769,-7.620901,4.085383,0.921875,9.072472,6.855868,-3.0531,3.31997,3.218731,unacc
2.836937,6.832094,-2.074263,-1.59938,-0.62963,1.921775,-0.023375,2.181953,2.828882,2.929016,3.104414,2.461939,1.147531,3.856061,2.585388,12.890226,-2.753528,14.191922,21.31901,2.061528,2.526813,2.65479,2.374379,9.033022,2.700533,2.262755,5.457158,0.000503,-13.5637,0.95602,1.194064,acc
1.729019,4.525431,1.310893,6.269727,0.62037,0.629008,1.681959,1.39497,1.552739,2.950784,3.451323,1.481247,0.656914,1.110882,1.24511,7.551177,8.396554,45.523787,120.137587,0.857338,2.065442,1.039414,1.435444,52.048944,0.130465,0.493622,3.063525,0.34184,87.7149,0.443744,0.396729,acc
3.892304,5.620761,2.031713,0.238435,1.83642,2.199219,2.483699,1.641272,2.649163,1.515819,1.491751,2.343823,1.897284,4.048439,3.001315,1.514875,1.643089,6.86842,19.370226,3.377463,1.176746,2.498648,3.189053,6.676437,2.291986,0.697704,5.971275,2.578663,2.2626,1.539681,1.549715,acc
5.79941,6.914634,-0.665697,-16.694126,0.518519,2.061691,4.746108,1.391272,0.97397,-3.683883,-5.506837,0.163767,0.89679,7.184573,5.076923,-5.596552,-4.642405,-12.552301,-19.9375,3.499105,-7.959491,2.627595,6.176923,6.936564,2.368654,0.80676,7.580425,0.030208,-10.437,0.625747,0.145557,acc
5.811861,6.20464,3.650732,2.158168,4.080247,4.360804,1.324924,2.949704,3.045948,2.806111,3.942108,5.491662,1.372593,4.515381,2.666995,6.903103,2.03098,7.3068,-0.728299,1.267839,4.378858,5.246215,3.260355,5.101613,2.235392,1.516582,6.940868,4.217535,-3.2512,7.249458,6.992754,acc
6.127146,6.374182,2.016795,-2.278488,2.17284,2.828244,0.832462,2.154216,3.109439,-0.006084,-0.148707,1.549668,1.020494,4.904729,2.384451,2.19069,0.17208,0.769568,1.619792,2.6995,-2.224007,2.280385,3.889408,-0.065296,3.006585,1.44898,7.077616,2.467135,-3.7772,1.940191,1.673023,acc
7.555312,11.665675,-2.044661,1.241122,-2.54321,2.747823,1.559827,2.301775,3.491172,3.304218,5.993906,5.007922,1.475185,2.774793,3.992152,12.535898,-3.66669,12.60989,35.503038,2.876331,3.894917,4.561311,4.665562,5.532322,1.829141,3.258929,11.329516,1.186181,-3.0288,2.413821,2.424644,acc
6.529818,11.835366,4.857572,5.664109,4.91358,8.527753,2.670253,4.849112,5.834427,3.703759,3.789685,7.979529,4.109136,9.316345,8.769683,6.481498,1.878262,11.574088,24.955295,6.727896,4.588301,7.477076,6.207988,9.973237,4.809079,0.397321,11.951211,6.202274,13.1298,5.788188,6.301501,unacc
3.423928,4.174301,2.463689,1.946021,2.41358,2.387221,1.291887,1.883136,2.781236,2.71417,1.562128,3.071302,0.865556,3.873508,1.935199,2.581641,1.574014,2.189405,13.776042,1.343694,3.133873,3.006488,1.967574,8.363076,1.373749,0.551658,4.518061,3.337986,7.8383,2.893947,3.002558,acc
4.066493,6.740036,0.808032,1.319974,0.882716,2.769471,3.137399,2.636834,3.806474,2.626961,3.685642,3.938393,1.79321,3.614325,4.821663,0.913888,-1.507726,0.249702,14.623264,3.987558,2.113715,3.729239,2.648047,-0.535114,2.541222,0.654656,6.667099,2.086719,-5.2544,2.719587,2.822455,unacc
9.130886,13.911808,0.331957,2.852905,1.916667,3.85529,3.634586,4.855769,8.733703,8.601947,12.961876,6.842715,0.979259,6.458448,5.836744,14.876421,-1.165997,27.372096,83.934896,4.062447,7.215567,7.279087,4.705266,22.923872,3.224565,2.278061,12.265773,1.68283,21.8979,7.681693,7.384528,unacc
4.881439,6.885187,0.948818,4.042785,0.216049,2.801578,1.718069,1.942678,3.754753,3.452812,4.34951,3.589252,0.692346,3.118687,3.319691,9.353734,2.767275,21.339043,42.982639,1.503653,3.796971,3.387327,2.76142,20.274159,1.330007,1.608418,6.019329,1.126007,23.4657,2.395649,2.510963,unacc
3.189583,6.179655,0.252346,-2.460405,0.154321,1.204824,0.571946,1.536982,0.71718,0.179827,1.602036,2.034931,1.642099,0.595271,2.994699,1.828062,0.10931,7.299702,52.072917,2.95188,-0.101514,1.895653,3.27787,8.732861,1.296694,1.038903,6.195009,2.302431,9.2488,0.161388,0.149508,acc
6.134682,7.081648,6.12432,1.944909,6.33642,3.82667,1.239125,2.531805,5.559303,4.015008,4.811311,7.426122,2.889136,5.179063,3.326348,1.702747,4.588583,-1.464969,-6.735677,2.1876,5.599344,7.741241,2.373314,-0.653757,2.9908,1.290816,8.585313,8.764045,1.8042,7.630684,7.484999,unacc
14.08786,14.289114,12.674798,0.697652,12.138889,9.297956,3.075683,5.994453,11.232571,8.396295,12.257803,10.423878,4.57358,10.074151,6.41605,-1.630499,9.080503,-6.220711,-1.017361,5.097582,12.352238,9.252649,4.843964,-4.857653,6.149777,2.356505,16.912459,17.934635,1.6702,14.031519,13.677465,unacc
4.027972,5.772606,1.022331,1.949557,0.231481,2.270781,1.377258,1.816568,3.088502,3.027177,4.043624,2.752355,0.705556,2.55831,2.247493,8.287372,2.627211,18.105027,35.611545,1.253063,3.272184,2.408737,2.191065,17.432901,1.172911,1.473214,5.113034,1.01,20.422,1.843177,1.937063,unacc
11.404408,11.795657,0.990852,-0.954799,2.487654,4.624963,-0.214877,4.002219,9.45541,7.393456,10.298826,6.72205,0.941852,5.65427,2.172296,14.600012,-3.647184,4.920808,15.595052,2.706004,9.612558,4.945772,3.056627,-3.879738,2.297273,3.620855,12.001776,3.095937,-22.0906,6.897453,6.454853,acc
5.602623,11.754015,2.504363,-0.220234,3.376543,5.915626,7.002963,6.847263,6.651766,1.863845,1.347577,3.502382,5.169136,9.449725,9.116412,3.530345,0.167241,9.903022,21.299479,12.157791,0.706887,3.125216,6.809172,14.227644,7.721375,0.536352,11.365737,4.35375,8.5411,2.959371,3.169201,unacc
5.575598,8.243754,0.586039,3.546209,-0.478395,3.091984,1.727115,2.659393,4.217406,4.041239,5.816513,3.951662,0.699012,2.891414,3.627753,12.092473,2.323889,23.361771,45.732205,1.740338,4.747589,3.66928,3.009172,21.079266,1.456246,2.120536,7.271015,1.317674,20.5628,2.291567,2.475599,acc
5.429681,8.618233,-0.38267,2.970316,1.018519,2.537545,3.940117,0.982618,2.423721,2.180097,2.963436,5.024044,7.36358,4.039027,2.862426,1.295779,-1.203012,12.69162,64.344184,2.057498,2.828125,3.884191,4.706568,11.275087,2.44871,1.201531,7.426943,0.570226,26.9315,2.744428,2.452232,acc
9.856868,15.235425,3.558594,3.189185,1.762346,5.863007,4.193424,4.97966,4.002263,2.949567,4.668549,7.104321,3.920494,5.955234,8.352687,7.162937,2.952068,15.476156,49.414063,5.218211,3.638069,7.619107,8.410178,23.778374,4.555388,2.504783,15.947549,7.405139,21.7443,5.829178,5.687913,unacc
4.464682,7.574212,0.913492,3.161264,1.314815,2.312038,1.614419,5.248891,2.71254,1.656301,6.898112,2.038643,0.392593,1.475666,3.240385,2.818823,0.315434,8.837481,78.165365,3.176454,3.145978,1.890138,2.706746,10.20032,1.815907,1.445472,7.653909,3.600382,20.2897,0.599418,0.687653,acc
4.931227,5.859905,5.07112,-1.053192,5.29321,3.424596,1.360204,1.264053,4.02569,1.526501,2.420259,4.492825,2.46679,4.407484,2.83206,-1.0917,4.075136,0.442381,0.71875,3.63022,2.28506,4.592561,2.488757,0.590199,3.350311,0.909439,7.193041,8.478819,3.6853,3.757543,3.584383,unacc
4.429112,7.425639,2.417386,3.630266,2.885802,5.172853,1.384889,4.120192,4.567225,3.262439,1.308636,4.148255,3.035679,5.495868,5.423488,2.785767,0.828946,-1.710575,0.771701,5.074512,3.672357,3.854671,4.071302,-4.604064,4.071713,0.399235,7.773227,4.064878,-3.9899,2.491764,3.069157,unacc
1.583473,1.938578,1.438215,-1.779661,1.225309,1.101075,0.458291,1.032544,1.38909,0.576393,-0.02118,0.901302,0.235062,1.843205,1.397477,0.141344,1.155239,-0.317471,0.125,1.103968,-0.43586,1.371324,0.709704,-1.932801,0.900665,0.111926,2.46214,2.246406,-0.1662,1.096759,1.032554,acc
4.776875,6.272754,2.172218,-1.412535,2.583333,3.698928,0.5141,3.367234,3.717632,2.216874,0.239596,1.947729,2.151852,5.936639,3.801282,2.592045,1.655737,-3.816578,-2.126302,2.943256,1.31115,2.466101,3.614083,0.498451,3.433606,0.702168,6.69947,2.001337,-4.7694,1.688645,1.914229,unacc
2.64202,5.743456,1.446191,7.232771,0.512346,0.728475,2.233258,1.097633,1.652331,2.792591,4.501858,2.188615,0.834074,1.522727,1.693171,8.171688,9.766166,53.434254,161.197049,0.715525,2.235436,1.903601,1.996982,60.57288,0.160602,0.941964,3.758725,0.030122,100.2099,0.851645,0.678023,acc
11.761283,13.607674,4.978232,3.685795,6.682099,7.617455,1.967343,4.585799,9.158103,6.510276,8.978523,8.925263,3.488395,8.94169,7.681131,7.111356,-0.761404,-2.28072,-10.003472,5.191795,8.16223,8.725292,5.781302,-7.765975,5.453267,2.423788,14.327637,8.298542,-16.1959,10.993728,10.753851,acc
5.262696,9.975312,1.469084,4.350022,2.373457,5.903345,4.709918,5.988166,7.492417,5.752163,5.662084,2.866011,2.811235,6.645317,6.658407,6.271463,-0.08824,14.829642,44.639323,6.014657,4.568576,3.027303,5.931479,17.107154,4.879966,0.505421,8.929278,2.642083,8.7862,2.032068,2.376434,unacc
2.131667,4.660767,1.697457,5.840648,0.558642,0.506495,1.95847,0.977811,1.612494,2.906842,3.818445,1.875983,0.440864,1.433196,1.323759,8.332093,10.192209,51.710269,140.72092,0.57972,1.942467,1.666144,1.58929,58.769888,0.105789,0.754145,2.966707,0.686372,93.1539,0.784561,0.606215,acc
2.408384,4.816924,-0.066241,6.08856,0.17284,0.73171,1.586111,1.501479,2.07062,3.398999,4.558338,1.847562,0.263704,1.155647,1.459607,5.064911,3.05402,28.418734,108.237847,0.834504,2.683931,1.592182,1.53929,30.696907,0.1872,0.814732,3.500546,-1.127691,48.4169,0.777236,0.671508,acc
6.477268,8.310083,4.650263,1.296656,5.583333,5.171917,3.00751,2.795858,5.485853,2.442537,1.857313,3.863102,2.667407,6.202938,4.644436,1.144721,4.893214,2.729762,7.0625,4.792488,2.482012,4.814446,4.912604,0.863955,5.106212,0.770408,8.991714,8.287604,-0.4188,3.440445,3.593864,unacc
3.034978,4.878049,0.751877,-3.082422,-0.027778,1.926209,0.379665,3.68824,1.74038,1.10695,0.819932,1.200748,0.752099,0.810606,2.619206,-0.386492,0.873608,1.18867,14.655382,2.052785,0.989294,1.453449,2.228166,2.602349,1.605986,0.882972,5.289568,2.753854,-0.2533,0.401885,0.479469,unacc
4.689425,9.361689,0.791753,7.636945,1.231481,3.834034,3.865115,6.380178,5.922476,5.134803,3.990413,4.052604,1.953704,4.540634,6.971893,8.360571,0.284783,15.043889,47.776042,4.852931,5.085359,4.290387,4.260533,17.515296,3.186092,0.108418,8.384118,1.917812,9.7328,2.807873,3.226279,unacc
12.142832,12.559786,7.170201,-3.390974,6.469136,5.277183,1.052157,10.426035,10.832503,9.560844,19.449465,5.732188,0.206173,4.267677,2.619247,6.916314,4.351516,1.172922,20.502604,4.262419,13.098283,4.768923,4.137988,0.275783,4.446069,3.461735,14.743204,9.837222,4.774,10.454597,10.320429,acc
11.667624,13.716835,-0.625821,6.056847,3.419753,6.770688,4.176046,10.029586,15.32277,17.253651,16.443817,7.795263,1.410617,7.636134,4.108687,-5.100761,-10.233286,-25.195861,10.778212,6.837143,16.741175,5.532439,3.620473,-33.251217,4.382587,1.746492,14.787254,2.661545,-39.759,8.199314,7.860317,acc
4.347526,6.757585,1.763605,-1.738465,2.317901,2.81741,4.545497,1.548077,1.927343,-0.398594,1.151754,1.946898,2.338889,5.374885,5.025764,-0.309501,-0.76406,-1.423172,5.396701,3.794043,-0.129823,2.446691,5.818047,2.409499,4.375734,0.816964,6.574568,3.010781,-1.8384,2.132566,2.170439,unacc
2.105913,2.426681,0.359683,12.538933,-0.324074,0.846295,1.291163,1.130178,0.62019,0.581666,1.535003,0.419446,0.072222,2.27135,2.654956,0.831189,0.236906,-1.123667,-2.910156,2.157178,2.223573,0.94588,2.548876,-2.942114,1.566277,0.352679,3.196763,2.097292,-3.0589,-0.044319,-0.02399,acc
7.531112,9.99539,8.330315,7.083525,8.916667,7.929188,2.970369,4.610207,4.746492,3.379935,5.849584,7.308587,4.934691,5.412075,5.84414,0.289905,7.714118,5.210824,9.882378,4.197874,7.589024,6.767625,3.961893,8.407144,5.26164,1.336416,11.600638,15.167795,9.401,6.761804,6.917271,unacc
3.912322,7.501338,0.514402,-2.234448,1.308642,2.48392,2.714326,4.071376,2.656519,2.412926,6.172711,2.466842,2.324198,2.362259,2.772929,9.97201,1.153774,22.782786,35.698351,2.223819,3.095775,2.48205,4.534615,20.312941,3.597883,2.063138,6.626605,1.473073,12.2859,2.891281,3.079748,acc
5.51178,7.650952,4.723166,-0.698023,4.240741,2.914241,3.132804,2.203402,3.510299,2.219984,3.022444,4.255097,3.002716,4.845041,4.11485,1.948751,4.549504,8.283258,47.799479,3.136417,2.126543,4.811094,3.628521,15.078876,2.948313,1.027742,8.470733,6.899497,25.6609,3.732089,3.518359,unacc
2.231473,4.256395,0.146979,1.133456,0.41358,2.233745,2.550047,6.098743,3.663196,3.604516,2.813317,1.213269,1.042593,1.837925,2.719346,-0.801772,-1.429398,-1.189847,8.632378,4.542134,3.088493,0.814068,2.206686,-0.193593,2.345224,0.134247,4.397386,1.296302,-1.166,0.750652,0.863075,unacc
7.358675,7.848899,3.634734,-0.964205,2.333333,2.877909,0.523409,1.846154,6.711521,4.019335,7.723395,5.782327,2.324198,2.044536,1.71573,1.679941,3.291039,1.559847,11.566406,4.118673,6.599055,4.417766,2.339645,1.99112,1.916198,1.322066,9.175509,7.760139,-2.3912,4.085178,3.983034,unacc
4.163963,6.973676,0.571355,2.775861,0.277778,1.440783,3.025741,1.212278,2.327297,3.079638,4.325654,3.855817,1.883333,2.794536,1.89645,4.490143,4.977445,31.79329,101.425781,2.252898,3.212625,2.838289,2.58,35.024374,1.129867,1.255421,6.023231,1.102118,60.392,1.8466,1.612456,acc
2.744571,8.510113,0.977106,11.388452,3.333333,1.218938,-0.117356,6.861317,1.635129,2.046782,10.565101,1.359141,0.161358,0.867769,2.351578,11.946873,1.884389,28.56783,173.015191,1.470214,3.971258,1.255731,2.382426,27.613006,0.847548,2.744898,7.446998,0.717344,48.8334,0.335842,0.394188,acc
4.593896,6.991225,0.73039,-0.592553,1.638889,3.612928,1.913857,1.726701,3.52139,1.657788,3.174569,3.318947,3.166667,3.531451,3.664571,3.184625,-3.083993,1.47469,18.280816,2.877415,1.766204,3.825205,4.902781,-0.749208,2.838897,0.746173,6.812799,2.269479,-2.3456,1.727564,1.683209,unacc
6.898687,8.543575,4.189576,-0.996165,4.083333,4.59896,2.571781,5.410503,6.727478,4.551379,8.015235,3.697479,1.142963,4.794307,3.745192,1.719988,2.254226,-0.487019,4.258681,3.886747,5.799672,3.718588,3.041479,-0.635117,3.849625,1.000957,9.10734,7.333802,-2.7958,4.917783,4.94595,unacc
3.220395,5.440809,0.618221,2.398187,0.268519,0.946835,2.520054,0.734467,2.062924,2.94159,2.509661,3.078809,1.981111,2.805326,1.239563,6.308597,5.485229,35.609399,84.234375,0.817631,2.149306,2.606023,2.660769,37.887323,0.934021,0.861288,4.238419,0.546094,62.356,1.891803,1.624421,acc
8.393306,11.83492,2.45806,6.685546,0.567901,3.506897,3.117016,4.778846,7.569715,7.735668,11.389417,5.59349,1.048025,3.629936,3.275641,9.629643,9.718803,44.318758,131.131944,3.004878,8.449219,4.945718,3.790651,48.899884,1.569435,2.423788,11.092975,4.401997,75.0908,3.913553,3.76578,acc
6.716521,8.675045,4.006755,3.353784,3.388889,4.156338,3.626542,4.10429,6.02818,3.711195,4.347057,4.029945,1.512593,5.434803,6.100058,2.685838,2.686882,2.218575,4.554688,6.118319,3.759452,4.326016,4.248994,0.976335,4.211126,0.778699,9.754691,7.019601,-0.5449,4.882666,4.813855,unacc
2.827271,6.398424,-2.352411,-1.603613,-1.62963,1.640358,-0.132811,2.137204,2.629244,2.844511,3.028315,2.138837,1.004815,2.944904,2.198759,12.75409,-3.003528,13.941922,21.06901,1.771185,2.501302,1.97659,2.146923,8.97514,1.700533,2.012755,5.141333,-0.555764,-14.1566,0.640694,0.714492,acc
4.416298,6.06514,4.245543,-0.662906,3.574074,2.887019,2.633097,0.579512,1.170439,0.595863,2.585687,3.750609,4.024321,2.841368,3.090565,-0.078668,3.57273,3.517248,6.455295,2.34671,2.363812,2.994593,2.540414,4.418449,2.759399,0.872768,6.798635,7.858194,0.957,2.933255,3.048316,unacc
2.459704,4.345181,1.730672,1.142542,1.398148,1.43387,0.651844,3.332101,1.434812,1.028935,2.371507,1.428172,0.801481,1.133838,2.228345,2.543282,2.642886,13.04578,56.916233,1.594919,0.586275,1.71556,1.615621,12.474125,1.193234,0.757972,4.602977,2.889601,23.5211,0.573306,0.569887,acc
6.752904,9.235425,5.830221,-0.235306,5.617284,4.76273,2.674383,3.090976,3.996492,2.706463,2.320898,7.187396,4.753704,6.309229,4.583662,4.344946,1.012623,-6.709428,-0.532118,3.58891,4.535204,5.738808,3.940355,-1.056691,4.154867,1.825574,9.967864,6.307135,5.8342,5.273971,5.460546,unacc
6.526709,10.122695,0.422734,4.412311,1.79321,5.39633,1.736377,4.947855,4.903916,4.6755,2.162084,6.226898,4.895185,5.71832,6.315541,1.516778,-3.01707,-5.607815,0.503038,5.258837,4.601032,6.098346,4.970592,-11.336382,3.231461,0.71875,10.773423,3.240781,-16.1802,2.938229,2.997056,acc
4.963404,6.586407,1.46702,4.221931,1.62963,3.880359,0.605121,1.590607,3.029991,2.269876,3.040651,5.13928,1.335309,3.949725,4.569239,4.782996,-1.266977,1.091157,7.579861,2.005797,3.464072,4.940149,3.120355,-1.000832,1.763286,1.21014,6.53579,2.212986,-1.812,3.186234,3.223086,unacc
