@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R131,267,280,281,295,316,317,318,320,340,389,392,397,506,512,533'

@attribute X131 numeric
@attribute X267 numeric
@attribute X280 numeric
@attribute X281 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute Class {acc,unacc}

@data
1.444444,1.11571,0.716614,0.525679,3.555638,1.756457,0.392072,2.616897,13.180556,3.092657,0.657538,2.913471,0.573661,3.511788,0.0874,acc
4.777778,7.556183,2.088615,4.657531,8.285996,2.352164,1.899961,-1.997764,1.836806,7.341196,-11.027792,7.003129,0.882015,8.495903,-9.0368,unacc
1.108025,1.349287,2.141919,2.343951,1.866617,-0.244138,-0.086197,7.414449,38.137587,0.987723,6.854764,1.577488,0.560906,0.462153,7.5486,acc
5.512346,2.754756,7.708918,11.775556,4.477564,2.777039,8.495744,33.475053,105.792101,2.164459,40.793657,5.997598,1.376913,7.483767,88.1509,acc
0.373457,1.79236,0.414667,0.428395,3.519231,2.30239,-0.334309,7.926612,48.398003,1.783509,7.508263,1.463993,0.861288,1.271562,13.9411,acc
1.651235,1.264343,1.797533,3.171358,4.022682,0.299727,0.061283,-0.240831,17.048611,2.855524,-0.056201,3.001073,0.055485,3.248941,2.5078,unacc
0.62963,3.39187,2.906066,3.417654,2.757109,9.990143,-0.275777,19.219858,51.193142,2.287939,16.703336,2.211724,1.546556,1.019462,11.3918,acc
-0.975309,7.025639,2.655953,1.995679,2.174762,9.130131,1.222961,30.240012,78.642795,1.84459,30.751457,2.016861,2.000319,-1.438698,30.3464,acc
3.712963,3.846091,2.122001,1.001975,2.717332,4.789239,2.03467,5.543465,14.736545,1.202894,4.350248,1.520908,1.367347,4.23875,0.9383,acc
6.925926,2.955485,8.267089,8.48,4.897189,1.29201,2.190414,3.911644,29.215278,5.265152,3.838746,7.6146,1.364477,10.655469,8.7644,unacc
5.114198,4.96574,4.24966,5.257284,7.832676,8.971141,2.911733,13.774895,51.730469,6.203577,16.462203,8.065179,2.061862,6.255781,15.6998,unacc
-0.45679,7.293326,0.763354,0.708889,3.930761,13.415291,1.431213,21.466921,49.151476,2.137925,17.705691,1.697571,2.648597,1.683194,19.6714,acc
5.154321,5,2.800475,3.064691,5.127219,-2.390404,2.964674,-1.858804,16.802951,4.739089,0.814665,4.204237,0.967793,8.544236,2.157,unacc
-0.25,13.452066,1.14622,0.717778,5.102482,21.062711,1.657705,41.549772,142.251736,2.733033,36.182262,1.763943,3.850128,1.059167,45.8027,acc
0.12963,5.151011,0.950656,0.021852,0.645464,2.848359,-6.259494,-9.581384,-6.307292,0.809643,-16.005834,0.450148,0.751913,-0.822257,-20.6388,acc
0.320988,0.612441,0.411159,0.261852,1.185158,0.22654,0.161392,-1.223766,-1.333333,1.165426,-2.072946,0.69097,0.272321,1.71316,-1.4077,acc
4.101852,1.042583,1.765165,4.030123,3.878986,-2.03843,4.550165,0.951813,0.203993,1.954496,-0.839402,2.749137,0.442283,7.049323,-0.0945,unacc
3.373457,8.19181,2.649276,2.997778,6.74963,2.976932,-0.033686,5.484874,23.803819,7.000353,4.532374,4.388154,0.846301,5.826788,-1.6445,unacc
5.626543,5.357982,3.664101,5.751235,9.044749,5.376587,4.889989,14.160458,16.794705,6.058017,8.089647,4.967151,0.904018,11.828993,16.6321,unacc
0.938272,2.127527,0.405953,0.524938,1.29068,1.96629,1.006559,2.34658,3.924479,2.218022,2.655263,1.075645,0.147959,1.557743,2.0103,unacc
-0.104938,2.561311,2.680285,3.617901,7.95521,-4.768347,-1.751853,-5.759764,21.383247,5.643086,1.548087,5.733266,1.285077,4.29125,-5.5172,acc
2.299383,1.445675,1.354459,1.723951,3.922214,3.579037,1.724764,-2.81088,2.679688,2.417523,1.753917,2.006465,0.870536,3.555677,5.0978,unacc
3.601852,1.750446,1.497057,1.613827,2.290146,-1.93912,3.157857,-0.399695,-0.210938,1.188802,0.90567,1.580781,0.276467,5.590399,1.2511,unacc
-0.675926,3.997473,0.597103,0.858889,1.601701,13.359453,-2.969068,17.604843,50.806424,1.253111,19.514517,0.725552,1.746811,-0.43724,5.5015,acc
0.993827,2.575505,0.411951,0.004568,0.245069,0.839084,0.348101,-1.323283,-1.161458,0.415449,-1.67396,0.322721,0.315689,1.408993,-2.8028,acc
4.682099,3.312574,2.560208,2.973704,4.401052,1.669215,4.202717,3.93154,3.629774,6.389999,0.911193,4.428135,0.222895,6.991076,-0.3851,unacc
5.024691,5.649599,4.859778,6.132716,8.281065,6.202996,2.625771,16.94446,47.729601,6.743449,11.810249,6.396958,0.979592,6.418941,20.937,unacc
0.864198,10.301576,2.399842,2.728889,5.583251,21.235386,20.000381,97.319418,223.772135,2.561387,107.04315,2.266987,2.958227,6.232622,168.1391,acc
3.561728,2.79184,2.226573,1.165556,2.542735,4.543627,2.370794,6.746433,2.522569,1.092869,5.712054,1.483502,1.186224,4.128941,-0.37,acc
5.185185,3.072012,4.220688,5.891975,7.312747,-0.472545,4.450707,-4.049837,16.565972,7.048497,3.947677,6.749977,0.645727,9.762257,4.2188,acc
5.512346,2.8044,3.696582,4.050741,4.028559,-1.329952,3.203874,-4.323445,-0.452691,4.548072,-10.891848,5.123787,1.067602,10.642691,-3.3815,unacc
1.030864,10.174941,1.905953,2.862346,7.35918,9.103329,-0.099115,15.308919,60.419271,9.200584,21.606484,6.028058,1.330038,3.758073,23.4022,unacc
0.367284,7.481793,1.737551,2.099012,2.783531,7.52786,2.928412,34.202714,98.99566,3.350599,34.589687,1.671318,1.67889,0.872934,41.7396,acc
3.493827,8.568297,6.267089,4.412469,5.409024,8.027372,0.444951,12.009883,35.659288,3.883731,8.234187,5.321465,2.401467,5.846146,9.994,unacc
1.296296,-0.013526,0.605025,1.548148,3.384287,-0.05893,-0.624564,-0.99252,-5.916667,2.302385,-0.248656,2.594393,0.557398,2.46934,-5.083,unacc
-0.126543,3.436385,1.771503,1.866049,2.532668,4.878823,1.139734,19.65602,63.312934,1.7266,19.374915,1.666447,0.836097,0.844219,22.5178,acc
4.824074,6.645363,3.816206,4.051728,7.755178,5.298621,11.469361,52.077515,169.798611,4.645608,63.721219,4.486755,2.3125,7.230642,100.0239,acc
2.824074,3.874331,1.247171,1.275926,2.647559,2.853175,2.767242,4.923684,25.159722,0.884626,5.432499,1.081137,1.06537,4.534774,8.0724,acc
3.731481,11.289388,2.538139,1.290741,4.355687,16.247241,-2.346168,18.055076,77.507813,3.790508,12.428091,3.173777,4.087691,3.42776,5.9077,acc
1.938272,14.248737,2.897465,4.642963,6.448677,23.655137,28.999912,164.53623,501.330729,2.543171,185.092111,1.371971,3.40625,0.848177,297.2571,acc
2.070988,1.803731,6.218651,6.953951,4.308021,1.913294,-5.529713,-11.441738,-17.416667,3.864761,-18.842063,3.634973,0.971301,3.179844,-21.0693,unacc
1.685185,0.62552,0.860344,0.695432,1.964579,3.637765,1.067888,2.047693,15.692708,0.926525,8.015765,0.905121,0.46301,1.920208,7.3035,acc
6.632716,2.790502,4.614871,2.841235,4.015779,3.2556,5.670638,4.141511,4.638889,3.02684,3.232463,3.551261,1.452487,9.198594,4.5829,unacc
1.453704,4.02014,3.138185,3.998889,7.505876,4.772402,-0.510167,6.902803,69.924913,5.496371,10.272921,5.017963,1.471939,2.070174,18.5896,unacc
5.25,3.412158,4.764939,6.604691,8.668434,1.395113,-1.393644,-7.131011,35.658854,6.294467,9.966435,6.165969,0.75574,7.859271,12.3265,unacc
2.79321,3.605975,8.082843,8.43358,5.710511,5.252295,0.550841,14.069817,36.607205,4.516448,11.535254,4.121297,1.526786,5.567448,-1.8025,unacc
8.395062,9.7853,4.207447,4.054568,7.218688,6.656433,5.256815,-1.163416,0.600694,4.34155,-1.271967,5.164382,2.865115,13.477778,2.6764,unacc
1.697531,4.909854,5.632866,8.027654,7.706607,3.274697,-1.536878,10.231784,50.852431,6.502993,15.422634,5.819249,1.266901,2.873889,9.6437,unacc
3.185185,4.066364,2.052286,1.710494,1.814678,-2.050309,0.621385,-3.156151,6.258247,1.187624,-3.241864,2.155729,1.394452,2.649878,0.6496,acc
-0.978395,3.312203,1.248076,0.816914,1.943705,8.796528,-3.89436,6.124004,9.481337,1.310114,1.948342,1.552872,2.038265,-0.630017,-15.3811,acc
0.410494,6.329221,2.760865,3.071852,4.143039,2.011344,-7.89579,-5.496227,36.039063,2.664836,-12.654107,2.342262,1.611607,-0.436892,-16.9353,acc
-0.333333,4.758175,2.546967,3.152469,4.189431,4.844685,-1.155892,22.054831,77.990885,2.438967,24.123387,2.16628,1.276786,-0.548385,1.3203,unacc
4.055556,2.979489,2.659122,3.388395,7.589004,-0.297634,0.747213,-6.919018,-2.469618,7.995099,-6.131392,5.016046,0.823661,7.954566,-11.1614,unacc
-1.20679,3.684825,1.696695,1.860741,2.087237,12.793484,-2.445076,18.481942,37.009115,1.754548,14.1108,1.897222,1.992985,-0.012413,-10.0985,acc
1.179012,4.689729,1.458579,2.167407,2.600468,5.019964,9.16157,49.423793,162.503472,0.989537,56.367859,1.010532,1.157207,0.617622,98.021,acc
5.08642,1.302616,1.901086,2.02642,6.090155,2.21962,5.870428,9.299194,11.53776,6.4729,2.140049,5.537925,0.793367,8.590017,9.1454,unacc
3.104938,6.387411,0.728497,0.797778,3.821663,1.786147,3.721682,5.212579,9.432726,2.259779,6.026208,2.285446,1.019133,6.144757,2.3038,unacc
8.132716,10.513228,0.783952,0.513827,5.525436,3.849049,12.747774,19.542161,51.12717,5.316854,22.142837,4.295575,1.783163,15.774792,23.8658,acc
2.666667,0.585092,1.013354,1.180741,1.49133,-0.520642,2.090846,1.964566,0.18099,0.544278,2.215464,1.271682,0.35523,3.388542,2.1656,unacc
5.691358,3.557521,3.453938,5.167531,9.617439,6.305184,3.773822,4.360756,44.157986,7.300311,18.70032,6.332332,0.950893,8.789948,15.0199,unacc
2.950617,11.081451,2.519353,0.853704,2.066486,6.436397,-5.929148,-7.81435,1.135417,2.56749,-16.32938,2.028314,2.327806,2.727969,-30.835,acc
1.910494,11.884141,3.008262,2.01963,6.336292,9.314709,2.425928,24.134036,114.953125,7.792252,36.029241,4.851087,1.949617,6.865139,59.3333,unacc
1.688272,4.567182,1.224196,1.725556,1.554405,29.644269,18.989475,89.485859,190.704427,1.166675,98.423798,1.189696,4.145089,2.509427,166.3893,acc
1.962963,5.000669,3.851969,5.620864,5.676446,6.466326,0.211142,5.538436,33.89974,2.633189,1.555457,4.381557,2.519133,6.047326,-2.2764,unacc
2.098765,0.391795,2.199525,4.767778,7.630588,-3.746231,-3.801659,2.867404,57.371962,8.077222,16.124656,5.003274,1.549107,2.161719,3.0612,acc
1.339506,9.096017,4.249547,4.623457,5.027449,13.603163,14.601892,81.389078,186.455729,5.142968,91.872888,2.976205,1.326849,4.293368,130.5905,acc
0.08642,4.426204,0.400634,0.898765,1.609385,0.240713,1.884579,15.763222,62.50217,2.157602,18.238279,0.993926,0.582589,-0.169896,42.192,acc
-0.530864,10.670259,1.328882,0.39358,1.777572,1.713056,0.275449,-6.213197,-7.206163,1.934843,-8.998057,1.653438,1.514668,6.14625,-12.8926,acc
2.993827,4.199762,5.044024,5.882469,9.372083,7.270832,-0.817297,3.926446,16.866753,8.233622,6.622897,7.386361,0.639668,3.997795,1.5614,unacc
5.407407,5.28426,4.392372,4.474444,4.765656,3.320547,3.531863,8.265056,23.021701,3.777571,3.93238,4.395015,0.996811,8.575417,7.0625,unacc
0.160494,7.02824,0.690358,0.592593,3.947033,15.002545,1.926074,27.481889,72.027778,1.985885,24.26418,1.719625,2.676658,1.399444,30.8722,acc
2.262346,3.432149,3.942282,3.99284,4.890245,4.694257,3.247211,9.691151,30.032552,4.744227,15.586387,4.278521,1.486926,4.904115,9.6105,unacc
0.382716,8.928656,2.698619,1.610494,2.709073,14.110095,3.920095,49.026177,113.420139,1.69302,47.371339,1.262192,2.178571,-0.917378,84.5691,acc
1.895062,3.193297,2.63694,2.299383,3.76693,4.032663,-1.569044,-5.506565,2.519097,4.264422,-11.23406,3.376359,1.608418,4.573733,-12.4451,unacc
0.246914,1.775268,0.291761,0.217531,0.93335,2.142652,0.277242,2.456548,2.736979,1.059761,1.704504,0.609363,0.149872,1.012882,0.528,unacc
0.018519,1.017985,1.772748,2.639012,5.802885,1.119596,-1.785804,0.440609,16.077691,4.715336,-2.430989,3.731787,0.725446,3.024983,-9.18,unacc
5.694444,6.190027,3.666704,4.522716,5.93676,2.108252,2.858581,-4.337958,10.03125,4.560939,-0.892505,4.966601,1.217474,9.133976,0.0456,unacc
0.567901,6.799495,1.635921,1.709877,3.015902,10.010618,10.931301,58.250862,129.383247,2.898247,65.233408,1.530485,0.84375,2.97875,98.9649,acc
8.320988,4.978448,4.203599,5.080864,5.288872,2.772366,9.28959,15.858765,43.536024,4.152488,19.88474,5.512369,2.088967,15.601354,25.7994,acc
1.92284,7.24673,5.360005,4.31642,8.044831,8.557051,1.738523,20.792187,94.974392,6.775332,23.922419,7.487249,2.42602,4.169601,37.2519,acc
1.648148,4.715369,1.460389,1.627531,2.199293,5.29308,2.748736,26.16044,105.852865,1.97118,27.34623,1.693319,0.973852,0.911389,41.8335,acc
2.780864,3.668326,1.917723,1.465309,3.332183,0.453841,-0.464647,2.859001,28.41276,2.805,5.238997,2.603364,1.78986,2.559705,6.6107,acc
1.243827,2.877898,2.392485,4.266543,3.188856,8.400369,14.528311,67.353399,178.358073,2.413564,91.08717,1.8788,0.781888,2.891424,155.6242,acc
0.657407,1.502155,1.568017,1.855679,5.178912,2.203971,-1.954249,7.752854,26.008247,5.491799,17.083148,3.065896,0.15625,-0.104844,20.994,unacc
4.135802,4.507357,2.005093,1.430988,1.743014,0.092604,2.951518,2.312245,2.52908,2.355877,3.201905,2.522835,0.750638,6.238802,2.7053,unacc
1.41358,3.710984,2.01675,2.857654,2.607043,12.67654,0.014095,19.814552,45.231771,2.230347,16.711034,2.65554,2.580038,0.959323,11.3595,acc
0.75,0.427839,0.201449,0.230247,1.323266,0.217753,1.216947,-0.336575,-0.473958,0.825714,-1.793815,0.758926,0.312819,2.29599,-0.5575,acc
2.209877,6.308487,3.628225,3.287654,5.670694,6.444946,-5.199683,5.6082,23.811632,3.385569,-0.188004,3.157578,1.950574,1.498212,12.7543,acc
4.753086,8.394248,3.874491,3.975556,6.356221,3.166944,2.579156,3.192644,34.675781,7.093317,2.433755,5.51564,1.472895,6.809253,0.7818,unacc
3.061728,5.537678,2.442508,4.207778,7.704964,25.039001,9.34203,66.393122,174.147135,7.394853,72.963144,4.800953,3.192283,2.67684,100.1793,acc
2.182099,2.064729,1.589067,1.241481,2.752055,2.606825,-0.545571,-0.463092,7.528212,1.66182,-2.765883,1.592634,0.623406,2.062882,-5.9409,acc
1.592593,-0.089774,0.232232,0.153086,1.094716,-0.344982,1.609973,0.733089,0.235677,1.689273,-0.092094,1.459959,0.237564,3.494931,0.9323,unacc
3.20679,10.10709,1.258601,0.790741,2.832429,-0.978894,4.929744,-1.392631,10.255208,2.949948,0.286904,2.604893,1.680485,10.50184,0.8272,acc
5.024691,7.023038,4.002943,3.907654,5.823512,14.15195,3.743378,27.47774,75.084201,4.279409,25.745868,4.436455,2.109375,5.535573,38.2504,unacc
1.966049,7.22228,3.654482,3.928765,4.542242,1.92698,-6.560069,-6.478427,35.045139,3.566264,-13.124171,3.145403,1.722895,2.44901,-14.7485,acc
0.737654,1.790131,1.777727,2.304198,2.311349,2.314566,0.463457,9.956242,27.395399,0.936705,10.942294,0.99006,0.654656,0.529549,16.2922,unacc
8.225309,11.467078,2.293911,1.262099,4.68902,2.06742,10.726248,12.160484,28.458333,5.583019,15.129996,5.089097,1.61352,15.718316,14.1365,acc
1.916667,1.14462,1.074015,1.998519,3.165434,-0.423853,0.645299,-4.577152,1.338542,2.49425,-3.277967,1.812185,-0.016582,2.55974,-1.7001,unacc
2.969136,1.091483,1.859778,1.273333,2.526052,3.961379,1.998418,3.116883,16.429688,1.269394,9.334002,1.622763,0.691964,3.420434,8.0842,acc
2.481481,1.789388,0.906519,0.904815,3.362919,-1.005838,0.374036,-3.685562,-1.296007,3.674569,-6.342072,3.189889,0.238202,3.327917,-7.4501,unacc
9.225309,5.699242,3.467972,4.23642,6.850715,-1.73371,8.33191,0.145183,-0.115885,6.867259,0.995089,6.77958,1.028699,14.758941,1.3689,unacc
5.41358,3.671596,4.661046,4.868765,3.431953,1.902295,2.888675,0.902269,2.215712,2.902536,0.158011,3.861075,1.248724,10.769184,0.932,unacc
4.728395,4.366082,5.429833,6.075185,9.647847,2.992985,2.147522,8.924178,34.200955,7.178386,9.583625,7.443496,1.147321,7.462569,-1.0682,acc
2.388889,10.99346,2.039498,1.642716,5.813856,15.516897,4.651133,35.666896,79.28342,5.004312,34.02503,3.832839,3.110332,4.587674,36.634,acc
1.472222,3.058413,0.723631,0.467037,0.741289,0.472426,0.451861,-2.463529,1.384549,0.5546,-2.297111,0.542728,0.467474,1.708976,-5.0218,unacc
0.978395,4.730529,3.819375,4.043457,5.771491,2.220666,-0.995681,5.528479,38.649306,4.211683,12.487723,3.385798,1.270089,3.418854,7.3304,unacc
5.407407,9.379979,4.403463,4.362346,8.24774,8.276885,1.713725,13.010154,57.670139,7.420916,19.08127,5.283763,1.451531,8.227222,15.1945,unacc
-1.666667,2.787753,1.251698,0.78642,1.955457,12.135767,-3.683169,10.95545,6.02691,1.386511,7.220956,1.666452,2.419643,-0.130365,-16.0671,acc
0.583333,0.993014,1.013807,1.435185,0.80194,-0.171296,-0.17174,-0.179684,14.49566,0.341361,-0.337078,0.579455,0.278699,1.138802,3.0642,acc
0.540123,3.004756,0.915799,1.058642,0.96762,10.489596,19.101386,80.502298,185.357205,0.429046,94.146912,0.048847,0.805804,2.214844,168.07,acc
3.864198,8.800907,1.788139,2.508025,8.10581,4.542021,0.06962,4.567033,42.429253,5.421034,1.329227,4.715753,0.702487,6.590017,-4.3649,unacc
1.92284,4.508398,2.450204,2.77716,1.974277,10.007765,-3.482607,0.778825,10.84375,2.512631,-5.116358,2.4918,2.77838,1.053003,-13.6506,acc
1.138889,3.487143,0.70507,0.024691,1.275394,4.462604,1.822785,13.128981,53.654948,0.657602,13.267231,0.393122,0.860332,1.275104,25.1993,unacc
4.845679,6.522295,1.949977,4.540988,8.161366,3.151046,4.821808,14.950355,74.53776,8.180578,17.998258,7.315393,1.429528,9.054549,31.3239,acc
1.246914,0.762485,0.606157,0.081852,0.806706,0.193056,-1.477848,-3.151345,-3.609375,0.748657,-2.123142,0.858888,0.491071,0.513611,-4.5276,acc
2.108025,4.518579,3.778972,4.224938,6.348866,9.36352,-2.198941,2.602252,36.981337,6.458667,16.135668,4.03814,1.204719,3.743299,15.2855,unacc
-0.114198,5.50602,1.696695,1.316914,1.723619,7.93239,7.255175,40.234279,109.164931,1.231077,44.574653,0.639748,0.978635,1.390972,61.1519,acc
2.854938,3.872399,5.887845,7.07642,7.143861,0.547194,0.998984,9.803794,59.045573,8.371689,13.555684,7.406321,1.629145,8.225122,20.2026,unacc
2.354938,4.554102,2.604459,2.737901,4.433144,1.319441,-0.309954,1.382333,41.740451,2.660194,4.580807,3.189247,1.906888,4.278611,4.4088,unacc
1.108025,1.275936,1.852535,1.27037,1.88215,2.726147,-1.615273,-0.421566,-8.889757,1.443161,-6.797579,1.655408,0.653061,0.632309,-12.9662,unacc
0.385802,2.146254,0.654142,0.756173,0.691157,7.492568,13.643847,57.501641,132.398003,0.306461,67.247794,0.034891,0.575574,1.582031,120.05,acc
3.003086,4.926501,3.557832,4.168642,6.659763,10.337087,-1.695266,18.393144,47.974826,5.589594,15.451515,5.3226,1.77551,4.336858,11.6648,unacc
2.768519,2.746581,2.897352,4.391481,4.200238,-3.306956,0.092841,-8.197502,0.75217,3.425111,-10.379182,3.71474,0.732143,5.791615,-9.9671,unacc
2.021605,10.058115,1.779765,0.683951,2.431912,3.904614,1.297321,1.086374,14.028212,2.881681,-1.873842,2.606348,1.625957,6.632899,-2.7652,acc
7.243827,6.591781,6.076166,6.803827,7.373233,5.728859,2.719261,5.193716,13.691406,6.875271,3.076093,8.132363,1.543686,10.088976,-6.4132,unacc
5.617284,3.894991,1.503735,3.580864,7.75037,8.658882,1.128177,3.948841,2.889323,6.616222,-3.500004,6.761684,1.455995,9.909618,-0.648,unacc
0.984568,1.447756,1.264939,1.210494,2.630506,4.222069,-2.228579,1.868809,10.486545,2.296352,4.635449,1.922868,0.847258,1.364097,-0.1817,unacc
4.635802,0.995615,4.357288,6.09642,5.155079,2.416611,0.805663,0.886452,0.233941,5.155458,-1.704925,4.844038,0.881059,8.095313,-0.1059,unacc
3.453704,1.767167,3.102535,5.042469,6.236974,0.020951,4.165403,6.923833,26.485677,4.331794,3.479915,4.463156,0.614158,5.519549,5.2868,unacc
4.996914,10.0353,2.72397,1.808889,5.057528,-1.760214,3.782161,-5.159127,4.079427,5.130691,-4.792677,4.79423,2.315051,12.885729,-0.7665,acc
0.265432,9.528537,0.788818,0.945679,3.063363,15.050369,18.670926,98.312945,282.763455,1.679046,111.515253,0.376721,1.769452,1.151215,180.215,acc
-0.376543,7.164685,0.803191,0.733827,4.075033,12.954411,2.562648,28.02493,64.544705,1.960953,25.775919,1.497847,2.248087,2.047153,24.6427,acc
2.873457,8.682967,1.738683,1.111481,2.969798,3.650369,3.727655,22.610157,77.393229,2.470685,23.578487,2.423456,1.655931,3.401059,46.484,acc
0.802469,0.584126,0.140222,0.144321,1.233481,0.447717,-0.119462,-0.846015,-1.020833,1.14417,-3.189716,0.884805,0.272959,1.805486,-3.3902,acc
-0.37963,3.348246,0.866229,0.996543,1.859632,12.867955,-2.459962,17.725464,39.059028,1.537421,11.917837,1.475189,1.774235,-0.776597,-6.9095,acc
4.91358,1.26464,3.484156,6.710864,8.188568,0.476278,2.518079,2.314162,10.688802,5.585423,0.764587,6.80252,1.365115,9.941007,-4.6468,unacc
6.438272,4.681703,2.83737,5.846173,5.879561,-2.461998,6.213738,1.62698,10.225694,6.605194,-3.611364,6.947688,0.501594,10.967205,-5.2561,unacc
1.302469,7.240785,1.733929,0.548889,4.912516,4.727503,1.420633,21.382784,142.990885,3.10682,29.011782,2.787552,2.093112,3.407309,50.5595,acc
5.947531,3.665354,3.434699,3.864321,7.642012,4.153734,5.028261,8.804962,30.16059,7.767414,18.941059,5.924107,1.212372,9.541042,22.604,unacc
0.407407,0.196121,2.200543,2.879877,3.279216,0.139275,-3.703213,-3.900404,-6.862847,2.544231,-4.474725,2.1978,0.408482,-0.48901,-12.5592,acc
1.151235,8.483427,1.62053,2.492593,5.226003,8.326338,7.774207,45.644281,123.888021,5.46781,47.844195,3.735657,1.194196,3.302396,79.7912,acc
1.197531,1.585835,0.553984,0.33963,2.612097,1.18025,0.243085,-1.556879,-0.742188,2.200372,-3.239181,1.939403,0.415816,1.99099,-1.2424,acc
1.234568,3.982536,1.020371,1.308642,4.232947,7.028585,9.33183,51.764798,157.426215,2.284122,62.270675,1.632825,1.146684,1.020642,99.0682,acc
5.157407,5.587545,6.836804,7.485062,6.121795,2.892604,3.192978,8.51682,21.638889,6.448605,7.707012,7.140094,1.124362,8.251128,-1.9985,unacc
3.679012,6.207045,2.615663,4.050988,4.400271,9.896516,12.521421,50.841416,166.893663,2.36158,60.447598,2.60969,2.073342,3.394184,100.4206,acc
5.58642,6.563689,5.199751,5.464938,8.554898,5.82604,1.870531,11.389822,28.392795,6.790343,13.141493,5.943684,1.643495,9.825677,4.094,unacc
5.475309,4.797265,5.588615,5.282593,4.777079,0.877919,4.651338,10.783026,30.323351,4.322698,7.923929,4.163509,1.045281,9.117569,14.9562,unacc
5.58642,5.755351,3.337823,2.857901,3.800214,0.071213,4.316331,3.817672,19.267795,3.611886,5.416222,3.381221,1.145089,10.315104,3.1718,unacc
0.95679,1.751635,2.694319,3.076049,5.062048,1.46805,-2.674919,-2.690779,2.831163,3.197757,-6.17922,3.437242,0.569515,2.782934,-4.6129,unacc
5.601852,5.430737,3.926098,3.268272,6.038585,9.044388,3.036277,2.032672,24.338108,6.687223,5.759279,5.396788,1.617028,9.332656,-1.8698,unacc
2.941358,5.194263,4.751132,5.390494,7.845702,8.59,0.23818,10.417395,23.826389,8.422589,10.873685,6.513392,1.321429,4.930486,-10.9959,unacc
1.777778,7.216632,3.503282,2.668272,6.114029,6.059168,-3.082536,9.495203,42.889323,7.135027,6.988962,4.515031,1.146365,3.880573,0.4172,unacc
4.5,14.748068,0.399276,0.002222,2.935651,13.591819,2.749364,40.953143,255.945313,1.630502,40.049378,0.258573,2.778061,0.5,74.1762,acc
-0.45679,-1.025119,0.511431,0.299753,2.695266,-1.054518,-8.411392,-14.127348,-15.0625,2.345367,-11.163955,1.265611,0.850765,-1.705625,-22.897,acc
2.240741,1.465443,2.353101,2.926667,1.825156,0.377741,3.388855,12.62467,35.898438,1.10722,14.943952,1.504539,0.666773,2.869687,22.543,unacc
3.521605,12.055291,1.212426,0.296667,3.221031,0.578359,3.958192,-2.739067,4.432292,3.878217,-2.574631,3.020971,1.885204,10.720625,-0.5174,acc
0.916667,5.617197,1.066433,1.095185,7.746137,4.17214,1.794256,19.796717,91.098524,6.683806,38.962671,3.653634,0.683992,2.623819,37.7962,unacc
-0.25,0.285598,0.314396,0.733951,1.026298,0.903175,-0.490163,-1.175973,5.4375,0.971486,3.313597,1.045827,0.145408,0.576823,1.5898,unacc
-0.978395,3.503344,0.242644,0.084815,0.767094,6.524067,-1.570091,6.48213,19.718316,0.546329,3.42097,0.250487,1.162309,-0.120573,-4.3827,acc
0.444444,6.005425,3.106496,2.706667,2.111974,11.309203,4.418032,40.021896,84.227865,1.997761,42.325292,2.448856,1.879464,0.266406,38.1442,acc
2.481481,1.283294,1.532481,1.174444,2.429241,3.345244,3.304468,9.423404,30.937934,1.439014,17.17722,1.349831,0.478316,3.015625,29.4618,acc
3.496914,10.967524,5.223744,5.853086,8.45332,11.957384,-2.094253,13.644833,52.931858,6.670563,6.191891,5.377768,1.897321,6.334219,8.1386,unacc
1.978395,2.348543,2.418855,5.112716,5.870932,-0.368205,0.925701,-0.543347,13.985243,3.332642,-3.75727,4.037495,0.829082,4.532483,0.6638,unacc
0.595679,7.253196,3.781689,4.876296,6.961949,13.96088,7.095896,55.083577,135.184896,5.128523,65.343543,4.55029,1.602997,2.862361,72.8163,acc
6.259259,8.484988,3.245247,1.34037,5.988823,3.320975,2.540396,-8.255059,-3.928819,3.281577,-8.845131,3.692632,2.54273,9.890139,-8.8038,acc
-0.546296,0.37173,1.141467,0.874815,3.673036,0.746576,-3.164907,-6.183313,-2.291233,2.616858,2.998801,2.816404,1.223214,-0.340556,-12.2932,acc
1.037037,4.24621,1.434925,1.947531,2.489974,5.732854,-1.067244,8.166165,14.765191,2.295598,5.443318,2.143654,0.717156,1.258194,-0.5596,acc
1.969136,10.359691,2.913196,2.994691,5.940664,15.428109,10.045663,65.010618,219.855903,4.981502,71.94014,3.803302,2.177615,2.798524,116.4,acc
8.376543,0.790131,7.99751,8.280617,5.054323,-0.830904,5.776188,2.115956,-0.22526,3.699642,-0.865093,5.969816,0.952168,11.793142,1.6994,unacc
0.12963,0.599955,0.656858,0.465185,1.969223,1.252354,0.707188,-1.068184,-8.65625,1.020407,-5.095324,1.309077,0.482781,1.172517,-5.7956,unacc
0.617284,3.434007,1.046627,1.209877,1.105851,11.988109,21.830155,92.002626,211.836806,0.490338,107.596471,0.055825,0.920918,2.53125,192.08,acc
5.530864,12.391275,2.674174,4.604198,4.451718,12.687194,24.913563,88.311405,211.858073,3.293006,104.210041,3.012382,1.831633,11.831181,190.8484,acc
